datetime,air_temperature[C],global_horizontal_irradiance[W m-2],direct_normal_irradiance[W m-2],diffuse_horizontal_irradiance[W m-2]
2018-01-01 00:00:00+00:00,2.8,0.0,0.0,0.0
2018-01-01 00:15:00+00:00,2.8,0.0,0.0,0.0
2018-01-01 00:30:00+00:00,2.8,0.0,0.0,0.0
2018-01-01 00:45:00+00:00,2.8,0.0,0.0,0.0
2018-01-01 01:00:00+00:00,2.8,0.0,0.0,0.0
2018-01-01 01:15:00+00:00,2.525,0.0,0.0,0.0
2018-01-01 01:30:00+00:00,2.25,0.0,0.0,0.0
2018-01-01 01:45:00+00:00,1.9749999999999999,0.0,0.0,0.0
2018-01-01 02:00:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 02:15:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 02:30:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 02:45:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 03:00:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 03:15:00+00:00,1.825,0.0,0.0,0.0
2018-01-01 03:30:00+00:00,1.9500000000000002,0.0,0.0,0.0
2018-01-01 03:45:00+00:00,2.075,0.0,0.0,0.0
2018-01-01 04:00:00+00:00,2.2,0.0,0.0,0.0
2018-01-01 04:15:00+00:00,2.1375,0.0,0.0,0.0
2018-01-01 04:30:00+00:00,2.075,0.0,0.0,0.0
2018-01-01 04:45:00+00:00,2.0125,0.0,0.0,0.0
2018-01-01 05:00:00+00:00,1.95,0.0,0.0,0.0
2018-01-01 05:15:00+00:00,1.8875,0.0,0.0,0.0
2018-01-01 05:30:00+00:00,1.825,0.0,0.0,0.0
2018-01-01 05:45:00+00:00,1.7625,0.0,0.0,0.0
2018-01-01 06:00:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 06:15:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 06:30:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 06:45:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 07:00:00+00:00,1.7,0.0,0.0,0.0
2018-01-01 07:15:00+00:00,1.55,0.0,0.0,0.0
2018-01-01 07:30:00+00:00,1.4,0.0,0.0,0.0
2018-01-01 07:45:00+00:00,1.25,0.0,0.0,0.0
2018-01-01 08:00:00+00:00,1.1,0.0,0.0,0.0
2018-01-01 08:15:00+00:00,1.525,5.75,44.75,2.75
2018-01-01 08:30:00+00:00,1.95,11.5,89.5,5.5
2018-01-01 08:45:00+00:00,2.375,17.25,134.25,8.25
2018-01-01 09:00:00+00:00,2.8,23.0,179.0,11.0
2018-01-01 09:15:00+00:00,3.3499999999999996,46.625,247.625,19.75
2018-01-01 09:30:00+00:00,3.9,70.25,316.25,28.5
2018-01-01 09:45:00+00:00,4.45,93.875,384.875,37.25
2018-01-01 10:00:00+00:00,5.0,117.5,453.5,46.0
2018-01-01 10:15:00+00:00,5.1375,142.0,475.875,51.25
2018-01-01 10:30:00+00:00,5.275,166.5,498.25,56.5
2018-01-01 10:45:00+00:00,5.4125,191.0,520.625,61.75
2018-01-01 11:00:00+00:00,5.55,215.5,543.0,67.0
2018-01-01 11:15:00+00:00,5.9625,224.625,520.0,76.0
2018-01-01 11:30:00+00:00,6.375,233.75,497.0,85.0
2018-01-01 11:45:00+00:00,6.7875,242.875,474.0,94.0
2018-01-01 12:00:00+00:00,7.2,252.0,451.0,103.0
2018-01-01 12:15:00+00:00,7.35,275.75,541.625,91.625
2018-01-01 12:30:00+00:00,7.5,299.5,632.25,80.25
2018-01-01 12:45:00+00:00,7.65,323.25,722.875,68.875
2018-01-01 13:00:00+00:00,7.8,347.0,813.5,57.5
2018-01-01 13:15:00+00:00,8.075,341.625,810.25,57.0
2018-01-01 13:30:00+00:00,8.35,336.25,807.0,56.5
2018-01-01 13:45:00+00:00,8.625,330.875,803.75,56.0
2018-01-01 14:00:00+00:00,8.9,325.5,800.5,55.5
2018-01-01 14:15:00+00:00,8.75,302.5,750.375,57.75
2018-01-01 14:30:00+00:00,8.600000000000001,279.5,700.25,60.0
2018-01-01 14:45:00+00:00,8.450000000000001,256.5,650.125,62.25
2018-01-01 15:00:00+00:00,8.3,233.5,600.0,64.5
2018-01-01 15:15:00+00:00,8.025,205.125,540.375,62.0
2018-01-01 15:30:00+00:00,7.75,176.75,480.75,59.5
2018-01-01 15:45:00+00:00,7.4750000000000005,148.375,421.125,57.0
2018-01-01 16:00:00+00:00,7.2,120.0,361.5,54.5
2018-01-01 16:15:00+00:00,7.0,97.75,320.625,45.875
2018-01-01 16:30:00+00:00,6.800000000000001,75.5,279.75,37.25
2018-01-01 16:45:00+00:00,6.6000000000000005,53.25,238.875,28.625
2018-01-01 17:00:00+00:00,6.4,31.0,198.0,20.0
2018-01-01 17:15:00+00:00,5.9,23.25,148.5,15.0
2018-01-01 17:30:00+00:00,5.4,15.5,99.0,10.0
2018-01-01 17:45:00+00:00,4.9,7.75,49.5,5.0
2018-01-01 18:00:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 18:15:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 18:30:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 18:45:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 19:00:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 19:15:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 19:30:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 19:45:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 20:00:00+00:00,4.4,0.0,0.0,0.0
2018-01-01 20:15:00+00:00,4.0,0.0,0.0,0.0
2018-01-01 20:30:00+00:00,3.6,0.0,0.0,0.0
2018-01-01 20:45:00+00:00,3.2,0.0,0.0,0.0
2018-01-01 21:00:00+00:00,2.8,0.0,0.0,0.0
2018-01-01 21:15:00+00:00,3.0749999999999997,0.0,0.0,0.0
2018-01-01 21:30:00+00:00,3.3499999999999996,0.0,0.0,0.0
2018-01-01 21:45:00+00:00,3.625,0.0,0.0,0.0
2018-01-01 22:00:00+00:00,3.9,0.0,0.0,0.0
2018-01-01 22:15:00+00:00,3.825,0.0,0.0,0.0
2018-01-01 22:30:00+00:00,3.75,0.0,0.0,0.0
2018-01-01 22:45:00+00:00,3.675,0.0,0.0,0.0
2018-01-01 23:00:00+00:00,3.6,0.0,0.0,0.0
2018-01-01 23:15:00+00:00,3.675,0.0,0.0,0.0
2018-01-01 23:30:00+00:00,3.75,0.0,0.0,0.0
2018-01-01 23:45:00+00:00,3.825,0.0,0.0,0.0
2018-01-02 00:00:00+00:00,3.9,0.0,0.0,0.0
2018-01-02 00:15:00+00:00,3.625,0.0,0.0,0.0
2018-01-02 00:30:00+00:00,3.3499999999999996,0.0,0.0,0.0
2018-01-02 00:45:00+00:00,3.0749999999999997,0.0,0.0,0.0
2018-01-02 01:00:00+00:00,2.8,0.0,0.0,0.0
2018-01-02 01:15:00+00:00,3.0749999999999997,0.0,0.0,0.0
2018-01-02 01:30:00+00:00,3.3499999999999996,0.0,0.0,0.0
2018-01-02 01:45:00+00:00,3.625,0.0,0.0,0.0
2018-01-02 02:00:00+00:00,3.9,0.0,0.0,0.0
2018-01-02 02:15:00+00:00,3.625,0.0,0.0,0.0
2018-01-02 02:30:00+00:00,3.3499999999999996,0.0,0.0,0.0
2018-01-02 02:45:00+00:00,3.0749999999999997,0.0,0.0,0.0
2018-01-02 03:00:00+00:00,2.8,0.0,0.0,0.0
2018-01-02 03:15:00+00:00,2.925,0.0,0.0,0.0
2018-01-02 03:30:00+00:00,3.05,0.0,0.0,0.0
2018-01-02 03:45:00+00:00,3.175,0.0,0.0,0.0
2018-01-02 04:00:00+00:00,3.3,0.0,0.0,0.0
2018-01-02 04:15:00+00:00,3.2375,0.0,0.0,0.0
2018-01-02 04:30:00+00:00,3.175,0.0,0.0,0.0
2018-01-02 04:45:00+00:00,3.1125,0.0,0.0,0.0
2018-01-02 05:00:00+00:00,3.05,0.0,0.0,0.0
2018-01-02 05:15:00+00:00,2.9875,0.0,0.0,0.0
2018-01-02 05:30:00+00:00,2.925,0.0,0.0,0.0
2018-01-02 05:45:00+00:00,2.8625,0.0,0.0,0.0
2018-01-02 06:00:00+00:00,2.8,0.0,0.0,0.0
2018-01-02 06:15:00+00:00,3.0749999999999997,0.0,0.0,0.0
2018-01-02 06:30:00+00:00,3.3499999999999996,0.0,0.0,0.0
2018-01-02 06:45:00+00:00,3.625,0.0,0.0,0.0
2018-01-02 07:00:00+00:00,3.9,0.0,0.0,0.0
2018-01-02 07:15:00+00:00,4.025,0.0,0.0,0.0
2018-01-02 07:30:00+00:00,4.15,0.0,0.0,0.0
2018-01-02 07:45:00+00:00,4.275,0.0,0.0,0.0
2018-01-02 08:00:00+00:00,4.4,0.0,0.0,0.0
2018-01-02 08:15:00+00:00,4.550000000000001,4.375,19.875,3.0
2018-01-02 08:30:00+00:00,4.7,8.75,39.75,6.0
2018-01-02 08:45:00+00:00,4.85,13.125,59.625,9.0
2018-01-02 09:00:00+00:00,5.0,17.5,79.5,12.0
2018-01-02 09:15:00+00:00,5.15,39.25,139.5,21.875
2018-01-02 09:30:00+00:00,5.3,61.0,199.5,31.75
2018-01-02 09:45:00+00:00,5.449999999999999,82.75,259.5,41.625
2018-01-02 10:00:00+00:00,5.6,104.5,319.5,51.5
2018-01-02 10:15:00+00:00,5.7375,126.5,342.625,59.25
2018-01-02 10:30:00+00:00,5.875,148.5,365.75,67.0
2018-01-02 10:45:00+00:00,6.0125,170.5,388.875,74.75
2018-01-02 11:00:00+00:00,6.15,192.5,412.0,82.5
2018-01-02 11:15:00+00:00,6.6875,200.75,389.75,91.75
2018-01-02 11:30:00+00:00,7.2250000000000005,209.0,367.5,101.0
2018-01-02 11:45:00+00:00,7.762500000000001,217.25,345.25,110.25
2018-01-02 12:00:00+00:00,8.3,225.5,323.0,119.5
2018-01-02 12:15:00+00:00,8.450000000000001,228.75,318.375,122.125
2018-01-02 12:30:00+00:00,8.600000000000001,232.0,313.75,124.75
2018-01-02 12:45:00+00:00,8.75,235.25,309.125,127.375
2018-01-02 13:00:00+00:00,8.9,238.5,304.5,130.0
2018-01-02 13:15:00+00:00,8.75,224.5,259.25,132.625
2018-01-02 13:30:00+00:00,8.600000000000001,210.5,214.0,135.25
2018-01-02 13:45:00+00:00,8.450000000000001,196.5,168.75,137.875
2018-01-02 14:00:00+00:00,8.3,182.5,123.5,140.5
2018-01-02 14:15:00+00:00,8.175,171.5,116.75,133.125
2018-01-02 14:30:00+00:00,8.05,160.5,110.0,125.75
2018-01-02 14:45:00+00:00,7.925,149.5,103.25,118.375
2018-01-02 15:00:00+00:00,7.8,138.5,96.5,111.0
2018-01-02 15:15:00+00:00,7.8,123.25,86.0,100.0
2018-01-02 15:30:00+00:00,7.8,108.0,75.5,89.0
2018-01-02 15:45:00+00:00,7.8,92.75,65.0,78.0
2018-01-02 16:00:00+00:00,7.8,77.5,54.5,67.0
2018-01-02 16:15:00+00:00,7.725,63.875,63.375,55.5
2018-01-02 16:30:00+00:00,7.65,50.25,72.25,44.0
2018-01-02 16:45:00+00:00,7.575,36.625,81.125,32.5
2018-01-02 17:00:00+00:00,7.5,23.0,90.0,21.0
2018-01-02 17:15:00+00:00,7.425,17.25,67.5,15.75
2018-01-02 17:30:00+00:00,7.35,11.5,45.0,10.5
2018-01-02 17:45:00+00:00,7.275,5.75,22.5,5.25
2018-01-02 18:00:00+00:00,7.2,0.0,0.0,0.0
2018-01-02 18:15:00+00:00,7.2,0.0,0.0,0.0
2018-01-02 18:30:00+00:00,7.2,0.0,0.0,0.0
2018-01-02 18:45:00+00:00,7.2,0.0,0.0,0.0
2018-01-02 19:00:00+00:00,7.2,0.0,0.0,0.0
2018-01-02 19:15:00+00:00,7.075,0.0,0.0,0.0
2018-01-02 19:30:00+00:00,6.95,0.0,0.0,0.0
2018-01-02 19:45:00+00:00,6.825,0.0,0.0,0.0
2018-01-02 20:00:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 20:15:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 20:30:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 20:45:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 21:00:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 21:15:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 21:30:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 21:45:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 22:00:00+00:00,6.7,0.0,0.0,0.0
2018-01-02 22:15:00+00:00,6.625,0.0,0.0,0.0
2018-01-02 22:30:00+00:00,6.550000000000001,0.0,0.0,0.0
2018-01-02 22:45:00+00:00,6.4750000000000005,0.0,0.0,0.0
2018-01-02 23:00:00+00:00,6.4,0.0,0.0,0.0
2018-01-02 23:15:00+00:00,6.325,0.0,0.0,0.0
2018-01-02 23:30:00+00:00,6.25,0.0,0.0,0.0
2018-01-02 23:45:00+00:00,6.175,0.0,0.0,0.0
2018-01-03 00:00:00+00:00,6.1,0.0,0.0,0.0
2018-01-03 00:15:00+00:00,5.975,0.0,0.0,0.0
2018-01-03 00:30:00+00:00,5.85,0.0,0.0,0.0
2018-01-03 00:45:00+00:00,5.725,0.0,0.0,0.0
2018-01-03 01:00:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 01:15:00+00:00,5.725,0.0,0.0,0.0
2018-01-03 01:30:00+00:00,5.85,0.0,0.0,0.0
2018-01-03 01:45:00+00:00,5.975,0.0,0.0,0.0
2018-01-03 02:00:00+00:00,6.1,0.0,0.0,0.0
2018-01-03 02:15:00+00:00,6.1,0.0,0.0,0.0
2018-01-03 02:30:00+00:00,6.1,0.0,0.0,0.0
2018-01-03 02:45:00+00:00,6.1,0.0,0.0,0.0
2018-01-03 03:00:00+00:00,6.1,0.0,0.0,0.0
2018-01-03 03:15:00+00:00,5.975,0.0,0.0,0.0
2018-01-03 03:30:00+00:00,5.85,0.0,0.0,0.0
2018-01-03 03:45:00+00:00,5.725,0.0,0.0,0.0
2018-01-03 04:00:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 04:15:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 04:30:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 04:45:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 05:00:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 05:15:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 05:30:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 05:45:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 06:00:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 06:15:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 06:30:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 06:45:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 07:00:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 07:15:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 07:30:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 07:45:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 08:00:00+00:00,5.6,0.0,0.0,0.0
2018-01-03 08:15:00+00:00,5.725,3.625,8.875,3.0
2018-01-03 08:30:00+00:00,5.85,7.25,17.75,6.0
2018-01-03 08:45:00+00:00,5.975,10.875,26.625,9.0
2018-01-03 09:00:00+00:00,6.1,14.5,35.5,12.0
2018-01-03 09:15:00+00:00,6.25,27.875,38.25,24.0
2018-01-03 09:30:00+00:00,6.4,41.25,41.0,36.0
2018-01-03 09:45:00+00:00,6.55,54.625,43.75,48.0
2018-01-03 10:00:00+00:00,6.7,68.0,46.5,60.0
2018-01-03 10:15:00+00:00,6.9,83.375,57.0,71.5
2018-01-03 10:30:00+00:00,7.1,98.75,67.5,83.0
2018-01-03 10:45:00+00:00,7.3,114.125,78.0,94.5
2018-01-03 11:00:00+00:00,7.5,129.5,88.5,106.0
2018-01-03 11:15:00+00:00,7.85,158.0,164.125,107.75
2018-01-03 11:30:00+00:00,8.2,186.5,239.75,109.5
2018-01-03 11:45:00+00:00,8.55,215.0,315.375,111.25
2018-01-03 12:00:00+00:00,8.9,243.5,391.0,113.0
2018-01-03 12:15:00+00:00,9.025,242.5,364.125,119.125
2018-01-03 12:30:00+00:00,9.15,241.5,337.25,125.25
2018-01-03 12:45:00+00:00,9.275,240.5,310.375,131.375
2018-01-03 13:00:00+00:00,9.4,239.5,283.5,137.5
2018-01-03 13:15:00+00:00,9.55,223.625,258.125,131.125
2018-01-03 13:30:00+00:00,9.7,207.75,232.75,124.75
2018-01-03 13:45:00+00:00,9.85,191.875,207.375,118.375
2018-01-03 14:00:00+00:00,10.0,176.0,182.0,112.0
2018-01-03 14:15:00+00:00,10.15,175.5,230.625,99.25
2018-01-03 14:30:00+00:00,10.3,175.0,279.25,86.5
2018-01-03 14:45:00+00:00,10.45,174.5,327.875,73.75
2018-01-03 15:00:00+00:00,10.6,174.0,376.5,61.0
2018-01-03 15:15:00+00:00,10.3,168.0,433.625,55.125
2018-01-03 15:30:00+00:00,10.0,162.0,490.75,49.25
2018-01-03 15:45:00+00:00,9.7,156.0,547.875,43.375
2018-01-03 16:00:00+00:00,9.4,150.0,605.0,37.5
2018-01-03 16:15:00+00:00,9.262500000000001,122.375,530.625,32.75
2018-01-03 16:30:00+00:00,9.125000000000002,94.75,456.25,28.0
2018-01-03 16:45:00+00:00,8.987500000000002,67.125,381.875,23.25
2018-01-03 17:00:00+00:00,8.850000000000003,39.5,307.5,18.5
2018-01-03 17:15:00+00:00,8.712500000000002,29.625,230.625,13.875
2018-01-03 17:30:00+00:00,8.575000000000003,19.75,153.75,9.25
2018-01-03 17:45:00+00:00,8.437500000000002,9.875,76.875,4.625
2018-01-03 18:00:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 18:15:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 18:30:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 18:45:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 19:00:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 19:15:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 19:30:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 19:45:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 20:00:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 20:15:00+00:00,8.175,0.0,0.0,0.0
2018-01-03 20:30:00+00:00,8.05,0.0,0.0,0.0
2018-01-03 20:45:00+00:00,7.925,0.0,0.0,0.0
2018-01-03 21:00:00+00:00,7.8,0.0,0.0,0.0
2018-01-03 21:15:00+00:00,7.925,0.0,0.0,0.0
2018-01-03 21:30:00+00:00,8.05,0.0,0.0,0.0
2018-01-03 21:45:00+00:00,8.175,0.0,0.0,0.0
2018-01-03 22:00:00+00:00,8.3,0.0,0.0,0.0
2018-01-03 22:15:00+00:00,8.2375,0.0,0.0,0.0
2018-01-03 22:30:00+00:00,8.175,0.0,0.0,0.0
2018-01-03 22:45:00+00:00,8.1125,0.0,0.0,0.0
2018-01-03 23:00:00+00:00,8.05,0.0,0.0,0.0
2018-01-03 23:15:00+00:00,7.987500000000001,0.0,0.0,0.0
2018-01-03 23:30:00+00:00,7.925000000000001,0.0,0.0,0.0
2018-01-03 23:45:00+00:00,7.8625,0.0,0.0,0.0
2018-01-04 00:00:00+00:00,7.8,0.0,0.0,0.0
2018-01-04 00:15:00+00:00,7.65,0.0,0.0,0.0
2018-01-04 00:30:00+00:00,7.5,0.0,0.0,0.0
2018-01-04 00:45:00+00:00,7.35,0.0,0.0,0.0
2018-01-04 01:00:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 01:15:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 01:30:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 01:45:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 02:00:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 02:15:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 02:30:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 02:45:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 03:00:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 03:15:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 03:30:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 03:45:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 04:00:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 04:15:00+00:00,7.1375,0.0,0.0,0.0
2018-01-04 04:30:00+00:00,7.075,0.0,0.0,0.0
2018-01-04 04:45:00+00:00,7.0125,0.0,0.0,0.0
2018-01-04 05:00:00+00:00,6.95,0.0,0.0,0.0
2018-01-04 05:15:00+00:00,6.8875,0.0,0.0,0.0
2018-01-04 05:30:00+00:00,6.825,0.0,0.0,0.0
2018-01-04 05:45:00+00:00,6.7625,0.0,0.0,0.0
2018-01-04 06:00:00+00:00,6.7,0.0,0.0,0.0
2018-01-04 06:15:00+00:00,6.825,0.0,0.0,0.0
2018-01-04 06:30:00+00:00,6.95,0.0,0.0,0.0
2018-01-04 06:45:00+00:00,7.075,0.0,0.0,0.0
2018-01-04 07:00:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 07:15:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 07:30:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 07:45:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 08:00:00+00:00,7.2,0.0,0.0,0.0
2018-01-04 08:15:00+00:00,7.2,1.875,0.0,1.875
2018-01-04 08:30:00+00:00,7.2,3.75,0.0,3.75
2018-01-04 08:45:00+00:00,7.2,5.625,0.0,5.625
2018-01-04 09:00:00+00:00,7.2,7.5,0.0,7.5
2018-01-04 09:15:00+00:00,7.2,15.375,0.0,15.375
2018-01-04 09:30:00+00:00,7.2,23.25,0.0,23.25
2018-01-04 09:45:00+00:00,7.2,31.125,0.0,31.125
2018-01-04 10:00:00+00:00,7.2,39.0,0.0,39.0
2018-01-04 10:15:00+00:00,7.2,47.5,0.0,47.5
2018-01-04 10:30:00+00:00,7.2,56.0,0.0,56.0
2018-01-04 10:45:00+00:00,7.2,64.5,0.0,64.5
2018-01-04 11:00:00+00:00,7.2,73.0,0.0,73.0
2018-01-04 11:15:00+00:00,7.4750000000000005,79.875,0.0,79.875
2018-01-04 11:30:00+00:00,7.75,86.75,0.0,86.75
2018-01-04 11:45:00+00:00,8.025,93.625,0.0,93.625
2018-01-04 12:00:00+00:00,8.3,100.5,0.0,100.5
2018-01-04 12:15:00+00:00,8.575000000000001,112.375,11.625,108.125
2018-01-04 12:30:00+00:00,8.850000000000001,124.25,23.25,115.75
2018-01-04 12:45:00+00:00,9.125,136.125,34.875,123.375
2018-01-04 13:00:00+00:00,9.4,148.0,46.5,131.0
2018-01-04 13:15:00+00:00,9.55,120.75,34.875,108.0
2018-01-04 13:30:00+00:00,9.7,93.5,23.25,85.0
2018-01-04 13:45:00+00:00,9.85,66.25,11.625,62.0
2018-01-04 14:00:00+00:00,10.0,39.0,0.0,39.0
2018-01-04 14:15:00+00:00,10.15,40.125,0.0,40.125
2018-01-04 14:30:00+00:00,10.3,41.25,0.0,41.25
2018-01-04 14:45:00+00:00,10.45,42.375,0.0,42.375
2018-01-04 15:00:00+00:00,10.6,43.5,0.0,43.5
2018-01-04 15:15:00+00:00,10.45,38.625,0.0,38.625
2018-01-04 15:30:00+00:00,10.3,33.75,0.0,33.75
2018-01-04 15:45:00+00:00,10.15,28.875,0.0,28.875
2018-01-04 16:00:00+00:00,10.0,24.0,0.0,24.0
2018-01-04 16:15:00+00:00,9.83125,19.5,1.875,19.5
2018-01-04 16:30:00+00:00,9.6625,15.0,3.75,15.0
2018-01-04 16:45:00+00:00,9.493749999999999,10.5,5.625,10.5
2018-01-04 17:00:00+00:00,9.325,6.0,7.5,6.0
2018-01-04 17:15:00+00:00,9.210416666666667,4.5,5.625,4.5
2018-01-04 17:30:00+00:00,9.095833333333333,3.0,3.75,3.0
2018-01-04 17:45:00+00:00,8.98125,1.5,1.875,1.5
2018-01-04 18:00:00+00:00,8.866666666666667,0.0,0.0,0.0
2018-01-04 18:15:00+00:00,8.705,0.0,0.0,0.0
2018-01-04 18:30:00+00:00,8.543333333333333,0.0,0.0,0.0
2018-01-04 18:45:00+00:00,8.381666666666666,0.0,0.0,0.0
2018-01-04 19:00:00+00:00,8.219999999999999,0.0,0.0,0.0
2018-01-04 19:15:00+00:00,8.131666666666666,0.0,0.0,0.0
2018-01-04 19:30:00+00:00,8.043333333333333,0.0,0.0,0.0
2018-01-04 19:45:00+00:00,7.955,0.0,0.0,0.0
2018-01-04 20:00:00+00:00,7.866666666666667,0.0,0.0,0.0
2018-01-04 20:15:00+00:00,7.875,0.0,0.0,0.0
2018-01-04 20:30:00+00:00,7.883333333333334,0.0,0.0,0.0
2018-01-04 20:45:00+00:00,7.8916666666666675,0.0,0.0,0.0
2018-01-04 21:00:00+00:00,7.9,0.0,0.0,0.0
2018-01-04 21:15:00+00:00,7.9375,0.0,0.0,0.0
2018-01-04 21:30:00+00:00,7.9750000000000005,0.0,0.0,0.0
2018-01-04 21:45:00+00:00,8.012500000000001,0.0,0.0,0.0
2018-01-04 22:00:00+00:00,8.05,0.0,0.0,0.0
2018-01-04 22:15:00+00:00,8.05,0.0,0.0,0.0
2018-01-04 22:30:00+00:00,8.05,0.0,0.0,0.0
2018-01-04 22:45:00+00:00,8.05,0.0,0.0,0.0
2018-01-04 23:00:00+00:00,8.05,0.0,0.0,0.0
2018-01-04 23:15:00+00:00,7.987500000000001,0.0,0.0,0.0
2018-01-04 23:30:00+00:00,7.925000000000001,0.0,0.0,0.0
2018-01-04 23:45:00+00:00,7.8625,0.0,0.0,0.0
2018-01-05 00:00:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 00:15:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 00:30:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 00:45:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 01:00:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 01:15:00+00:00,7.841666666666667,0.0,0.0,0.0
2018-01-05 01:30:00+00:00,7.883333333333333,0.0,0.0,0.0
2018-01-05 01:45:00+00:00,7.924999999999999,0.0,0.0,0.0
2018-01-05 02:00:00+00:00,7.966666666666666,0.0,0.0,0.0
2018-01-05 02:15:00+00:00,7.9875,0.0,0.0,0.0
2018-01-05 02:30:00+00:00,8.008333333333333,0.0,0.0,0.0
2018-01-05 02:45:00+00:00,8.029166666666667,0.0,0.0,0.0
2018-01-05 03:00:00+00:00,8.05,0.0,0.0,0.0
2018-01-05 03:15:00+00:00,7.987500000000001,0.0,0.0,0.0
2018-01-05 03:30:00+00:00,7.925000000000001,0.0,0.0,0.0
2018-01-05 03:45:00+00:00,7.8625,0.0,0.0,0.0
2018-01-05 04:00:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 04:15:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 04:30:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 04:45:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 05:00:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 05:15:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 05:30:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 05:45:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 06:00:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 06:15:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 06:30:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 06:45:00+00:00,7.8,0.0,0.0,0.0
2018-01-05 07:00:00+00:00,7.8,0.0,0.0,0.0
