,id,year,filename,inhabitants,resistance[K W-1],capacitance[J K-1],method,heating:demand[Wh],heating:load_max[W],cooling:demand[Wh],cooling:load_max[W],stories,area[m2],climate_zone
961,30392,1919,G4100070_marine.csv,5,0.0004832557740876,313627276.7502959,geoma,48528083,37947,163843,655373,2,306.67293504,marine
962,30392,1949,G4100070_marine.csv,5,0.0003644491203138,332652348.7336542,geoma,64332618,49941,171128,684510,2,306.67293504,marine
963,30392,1958,G4100070_marine.csv,5,0.0003591763405267,380662764.1161444,geoma,64996366,50657,197604,790415,2,306.67293504,marine
964,30392,1969,G4100070_marine.csv,5,0.0003447081100087,569845562.5756452,geoma,66763341,52735,302136,1208545,2,306.67293504,marine
965,30392,1979,G4100070_marine.csv,5,0.0007334574101105,283178043.1568904,geoma,32113456,25397,150365,601459,2,306.67293504,marine
966,30392,1984,G4100070_marine.csv,5,0.0007268234080935,235971753.33916083,geoma,32630331,25618,124078,496313,2,306.67293504,marine
967,30392,1995,G4100070_marine.csv,5,0.0013475676322762,355071022.63324744,geoma,17540066,14349,193331,773324,2,306.67293504,marine
968,30392,2002,G4100070_marine.csv,5,0.0018166984695585,359897264.29509693,geoma,13191917,10942,196946,787782,2,306.67293504,marine
969,30392,2009,G4100070_marine.csv,5,0.0018166984695585,359897264.29509693,geoma,13191917,10942,196946,787782,2,306.67293504,marine
970,45189,1918,G4100070_marine.csv,2,0.0003987693624944,418456567.61016375,geoma,226449095,67173,801590,363690,2,306.67293504,marine
971,45189,1919,G4100070_marine.csv,2,0.0004832557740876,313627276.7502959,geoma,187859795,55726,656704,268566,2,306.67293504,marine
972,45189,1949,G4100070_marine.csv,2,0.0003644491203138,332652348.7336542,geoma,247235076,73339,844460,274239,2,306.67293504,marine
973,45189,1958,G4100070_marine.csv,2,0.0003591763405267,380662764.1161444,geoma,250780546,74391,867260,320931,2,306.67293504,marine
974,45189,1969,G4100070_marine.csv,2,0.0003447081100087,569845562.5756452,geoma,261066275,77442,945741,505736,2,306.67293504,marine
975,45189,1979,G4100070_marine.csv,2,0.0007334574101105,283178043.1568904,geoma,125727547,37295,457624,252206,2,306.67293504,marine
976,45189,1984,G4100070_marine.csv,2,0.0007268234080935,235971753.33916083,geoma,126822891,37620,449330,205282,2,306.67293504,marine
977,45189,1995,G4100070_marine.csv,2,0.0013475676322762,355071022.63324744,geoma,71038579,21072,306792,335403,2,306.67293504,marine
978,45189,2002,G4100070_marine.csv,2,0.0018166984695585,359897264.29509693,geoma,54171517,16069,255984,343909,2,306.67293504,marine
979,45189,2009,G4100070_marine.csv,2,0.0018166984695585,359897264.29509693,geoma,54171517,16069,255984,343909,2,306.67293504,marine
980,46761,1918,G4100070_marine.csv,2,0.0007788980269788,214235564.756491,geoma,30524680,23982,0,0,2,157.00613760000002,marine
981,46761,1919,G4100070_marine.csv,2,0.0009439214853629,160566524.60103002,geoma,25549189,19992,0,0,2,157.00613760000002,marine
982,46761,1949,G4100070_marine.csv,2,0.0007118618616308,170306715.9527039,geoma,33641999,26132,0,0,2,157.00613760000002,marine
983,46761,1958,G4100070_marine.csv,2,0.0007015627811117,194886419.6777595,geoma,33972929,26499,0,0,2,157.00613760000002,marine
984,46761,1969,G4100070_marine.csv,2,0.0006733026456443,291741593.6845927,geoma,34844844,27562,0,0,2,157.00613760000002,marine
985,46761,1979,G4100070_marine.csv,2,0.0014326289412868,144977550.1166752,geoma,17144114,13566,0,0,2,157.00613760000002,marine
986,46761,1984,G4100070_marine.csv,2,0.0014196710474064,120809531.3975104,geoma,17419021,13679,0,0,2,157.00613760000002,marine
987,46761,1995,G4100070_marine.csv,2,0.0026321424580733,181784316.34358928,geoma,9659153,7910,0,0,2,157.00613760000002,marine
988,46761,2002,G4100070_marine.csv,2,0.0035484743479365,184255188.3243605,geoma,7429917,6166,0,0,2,157.00613760000002,marine
989,46761,2009,G4100070_marine.csv,2,0.0035484743479365,184255188.3243605,geoma,7429917,6166,0,0,2,157.00613760000002,marine
990,61820,1918,G4100070_marine.csv,2,0.0010330250762927,151124985.171451,geoma,859287548,204723,773457110,315709,1,157.00613760000002,marine
991,61820,1919,G4100070_marine.csv,2,0.0013448528936059,97455945.01599,geoma,560070907,134547,492836818,200817,1,157.00613760000002,marine
992,61820,1949,G4100070_marine.csv,2,0.0010555403140101,110216541.9397439,geoma,637495870,153903,553276476,225204,1,157.00613760000002,marine
993,61820,1958,G4100070_marine.csv,2,0.0010330532011718,134796245.6647995,geoma,771098428,184584,685231526,279424,1,157.00613760000002,marine
994,61820,1969,G4100070_marine.csv,2,0.0016283571570641,199574280.7292647,geoma,1106242763,258195,1049945276,430269,1,157.00613760000002,marine
995,61820,1979,G4100070_marine.csv,2,0.0019481619559503,75380654.47203517,geoma,431239305,103234,383168429,156247,1,157.00613760000002,marine
996,61820,1984,G4100070_marine.csv,2,0.0022588066963846,51247962.13383039,geoma,297965611,72217,255714021,103994,1,157.00613760000002,marine
997,61820,1995,G4100070_marine.csv,2,0.0035450810986798,108281893.02614926,geoma,599319055,139708,570551750,233865,1,157.00613760000002,marine
998,61820,2002,G4100070_marine.csv,2,0.0054355624978537,110752765.00692044,geoma,608589814,141014,587976183,241267,1,157.00613760000002,marine
999,61820,2009,G4100070_marine.csv,2,0.0054355624978537,110752765.00692044,geoma,608589814,141014,587976183,241267,1,157.00613760000002,marine
1000,68993,1918,G4100070_marine.csv,1,0.0014309937532251,109096143.1415208,geoma,30824708,15704,73860,295438,1,113.3417088,marine
1001,68993,1919,G4100070_marine.csv,1,0.0018629519591755,70352812.37840699,geoma,24355149,12372,47098,188391,1,113.3417088,marine
1002,68993,1949,G4100070_marine.csv,1,0.0014621828939977,79564604.24052519,geoma,30352690,15397,52932,211728,1,113.3417088,marine
1003,68993,1958,G4100070_marine.csv,1,0.0014310327130987,97308532.37340556,geoma,30873305,15703,65477,261909,1,113.3417088,marine
1004,68993,1969,G4100070_marine.csv,1,0.0022556750782282,144071374.2542621,geoma,20313192,10451,99975,399900,1,113.3417088,marine
1005,68993,1979,G4100070_marine.csv,1,0.0026986833652099,54416803.820049055,geoma,17610317,8954,36575,146301,1,113.3417088,marine
1006,68993,1984,G4100070_marine.csv,1,0.0031290027187622,36995570.29779472,geoma,15610456,7907,24493,97740,1,113.3417088,marine
1007,68993,1995,G4100070_marine.csv,1,0.0049108090629254,78167993.78219059,geoma,10730520,5523,54278,217111,1,113.3417088,marine
1008,68993,2002,G4100070_marine.csv,1,0.0075295906732563,79951700.18251061,geoma,7859838,4066,55891,223564,1,113.3417088,marine
1009,68993,2009,G4100070_marine.csv,1,0.0075295906732563,79951700.18251061,geoma,7859838,4066,55891,223564,1,113.3417088,marine
1010,70069,1918,G4100070_marine.csv,1,0.0014309937532251,109096143.1415208,geoma,17355503,13580,0,0,1,113.3417088,marine
1011,70069,1919,G4100070_marine.csv,1,0.0018629519591755,70352812.37840699,geoma,13770345,10699,0,0,1,113.3417088,marine
1012,70069,1949,G4100070_marine.csv,1,0.0014621828939977,79564604.24052519,geoma,17190533,13315,0,0,1,113.3417088,marine
1013,70069,1958,G4100070_marine.csv,1,0.0014310327130987,97308532.37340556,geoma,17426379,13580,0,0,1,113.3417088,marine
1014,70069,1969,G4100070_marine.csv,1,0.0022556750782282,144071374.2542621,geoma,11223220,9038,0,0,1,113.3417088,marine
1015,70069,1979,G4100070_marine.csv,1,0.0026986833652099,54416803.820049055,geoma,9944081,7744,0,0,1,113.3417088,marine
1016,70069,1984,G4100070_marine.csv,1,0.0031290027187622,36995570.29779472,geoma,8855924,6838,0,0,1,113.3417088,marine
1017,70069,1995,G4100070_marine.csv,1,0.0049108090629254,78167993.78219059,geoma,5923956,4776,0,0,1,113.3417088,marine
1018,70069,2002,G4100070_marine.csv,1,0.0075295906732563,79951700.18251061,geoma,4296564,3517,0,0,1,113.3417088,marine
1019,70069,2009,G4100070_marine.csv,1,0.0075295906732563,79951700.18251061,geoma,4296564,3517,0,0,1,113.3417088,marine
1020,71009,1918,G4100070_marine.csv,6,0.0010330250762927,151124985.171451,geoma,75539490,25247,0,0,1,157.00613760000002,marine
1021,71009,1919,G4100070_marine.csv,6,0.0013448528936059,97455945.01599,geoma,59154646,19761,0,0,1,157.00613760000002,marine
1022,71009,1949,G4100070_marine.csv,6,0.0010555403140101,110216541.9397439,geoma,74083194,24742,0,0,1,157.00613760000002,marine
1023,71009,1958,G4100070_marine.csv,6,0.0010330532011718,134796245.6647995,geoma,75558972,25246,0,0,1,157.00613760000002,marine
1024,71009,1969,G4100070_marine.csv,6,0.0016283571570641,199574280.7292647,geoma,49561610,16597,0,0,1,157.00613760000002,marine
1025,71009,1979,G4100070_marine.csv,6,0.0019481619559503,75380654.47203517,geoma,42300111,14133,0,0,1,157.00613760000002,marine
1026,71009,1984,G4100070_marine.csv,6,0.0022588066963846,51247962.13383039,geoma,37159652,12408,0,0,1,157.00613760000002,marine
1027,71009,1995,G4100070_marine.csv,6,0.0035450810986798,108281893.02614926,geoma,25324693,8482,0,0,1,157.00613760000002,marine
1028,71009,2002,G4100070_marine.csv,6,0.0054355624978537,110752765.00692044,geoma,18141069,6084,0,0,1,157.00613760000002,marine
1029,71009,2009,G4100070_marine.csv,6,0.0054355624978537,110752765.00692044,geoma,18141069,6084,0,0,1,157.00613760000002,marine
1030,86716,1918,G4100070_marine.csv,1,0.0007788980269788,214235564.756491,geoma,118366133,35218,4863,5233,2,157.00613760000002,marine
1031,86716,1919,G4100070_marine.csv,1,0.0009439214853629,160566524.60103002,geoma,98682213,29358,9131,5543,2,157.00613760000002,marine
1032,86716,1949,G4100070_marine.csv,1,0.0007118618616308,170306715.9527039,geoma,129021589,38375,23118,8598,2,157.00613760000002,marine
1033,86716,1958,G4100070_marine.csv,1,0.0007015627811117,194886419.6777595,geoma,130814876,38914,17170,8092,2,157.00613760000002,marine
1034,86716,1969,G4100070_marine.csv,1,0.0006733026456443,291741593.6845927,geoma,136011089,40476,0,0,2,157.00613760000002,marine
1035,86716,1979,G4100070_marine.csv,1,0.0014326289412868,144977550.1166752,geoma,66944192,19922,0,0,2,157.00613760000002,marine
1036,86716,1984,G4100070_marine.csv,1,0.0014196710474064,120809531.3975104,geoma,67516629,20088,3165,2985,2,157.00613760000002,marine
1037,86716,1995,G4100070_marine.csv,1,0.0026321424580733,181784316.34358928,geoma,39004273,11616,0,0,2,157.00613760000002,marine
1038,86716,2002,G4100070_marine.csv,1,0.0035484743479365,184255188.3243605,geoma,30392009,9055,0,0,2,157.00613760000002,marine
1039,86716,2009,G4100070_marine.csv,1,0.0035484743479365,184255188.3243605,geoma,30392009,9055,0,0,2,157.00613760000002,marine
1040,87413,1918,G4100070_marine.csv,2,0.0010330250762927,151124985.171451,geoma,80601457,25825,0,0,1,157.00613760000002,marine
1041,87413,1919,G4100070_marine.csv,2,0.0013448528936059,97455945.01599,geoma,63110445,20214,0,0,1,157.00613760000002,marine
1042,87413,1949,G4100070_marine.csv,2,0.0010555403140101,110216541.9397439,geoma,79031970,25309,0,0,1,157.00613760000002,marine
1043,87413,1958,G4100070_marine.csv,2,0.0010330532011718,134796245.6647995,geoma,80616032,25825,0,0,1,157.00613760000002,marine
1044,87413,1969,G4100070_marine.csv,2,0.0016283571570641,199574280.7292647,geoma,52910688,16977,0,0,1,157.00613760000002,marine
1045,87413,1979,G4100070_marine.csv,2,0.0019481619559503,75380654.47203517,geoma,45131167,14457,0,0,1,157.00613760000002,marine
1046,87413,1984,G4100070_marine.csv,2,0.0022588066963846,51247962.13383039,geoma,39639942,12692,0,0,1,157.00613760000002,marine
1047,87413,1995,G4100070_marine.csv,2,0.0035450810986798,108281893.02614926,geoma,27037400,8677,0,0,1,157.00613760000002,marine
1048,87413,2002,G4100070_marine.csv,2,0.0054355624978537,110752765.00692044,geoma,19374847,6224,0,0,1,157.00613760000002,marine
1049,87413,2009,G4100070_marine.csv,2,0.0054355624978537,110752765.00692044,geoma,19374847,6224,0,0,1,157.00613760000002,marine
1050,101028,1919,G4100070_marine.csv,1,0.0013075633690683,115911929.001927,geoma,660630273,157686,591674765,241417,2,113.3417088,marine
1051,101028,1949,G4100070_marine.csv,1,0.0009861037263575,122943309.7410052,geoma,709010869,170783,619260670,252186,2,113.3417088,marine
1052,101028,1958,G4100070_marine.csv,1,0.0009718369672776,140687237.87388554,geoma,805458319,192932,714517528,291327,2,113.3417088,marine
1053,101028,1969,G4100070_marine.csv,1,0.0009326897304417,210606357.57112607,geoma,1184890756,279932,1090486969,445862,2,113.3417088,marine
1054,101028,1979,G4100070_marine.csv,1,0.0019845433694875,104658349.78836904,geoma,588975438,139176,541746731,221492,2,113.3417088,marine
1055,101028,1984,G4100070_marine.csv,1,0.0019665935000958,87211614.38163471,geoma,494935546,117740,447293158,182631,2,113.3417088,marine
1056,101028,1995,G4100070_marine.csv,1,0.0036461645525769,131228914.7569106,geoma,722945057,167870,694843972,285011,2,113.3417088,marine
1057,101028,2002,G4100070_marine.csv,1,0.0049155095475514,133012621.15723062,geoma,729638750,168813,707421364,290354,2,113.3417088,marine
1058,101028,2009,G4100070_marine.csv,1,0.0049155095475514,133012621.15723062,geoma,729638750,168813,707421364,290354,2,113.3417088,marine
1059,123952,1918,G4100070_marine.csv,4,0.0010330250762927,151124985.171451,geoma,80645879,25825,52093,129322,1,157.00613760000002,marine
1060,123952,1919,G4100070_marine.csv,4,0.0013448528936059,97455945.01599,geoma,63145295,20214,43232,80622,1,157.00613760000002,marine
1061,123952,1949,G4100070_marine.csv,4,0.0010555403140101,110216541.9397439,geoma,79079590,25309,61114,89270,1,157.00613760000002,marine
1062,123952,1958,G4100070_marine.csv,4,0.0010330532011718,134796245.6647995,geoma,80659579,25825,52727,113175,1,157.00613760000002,marine
1063,123952,1969,G4100070_marine.csv,4,0.0016283571570641,199574280.7292647,geoma,52953095,16977,46032,184127,1,157.00613760000002,marine
1064,123952,1979,G4100070_marine.csv,4,0.0019481619559503,75380654.47203517,geoma,45155541,14457,29521,63277,1,157.00613760000002,marine
1065,123952,1984,G4100070_marine.csv,4,0.0022588066963846,51247962.13383039,geoma,39665010,12692,33046,40788,1,157.00613760000002,marine
1066,123952,1995,G4100070_marine.csv,4,0.0035450810986798,108281893.02614926,geoma,27060501,8677,25079,100317,1,157.00613760000002,marine
1067,123952,2002,G4100070_marine.csv,4,0.0054355624978537,110752765.00692044,geoma,19398827,6224,26168,104672,1,157.00613760000002,marine
1068,123952,2009,G4100070_marine.csv,4,0.0054355624978537,110752765.00692044,geoma,19398827,6224,26168,104672,1,157.00613760000002,marine
1069,130744,1918,G4100070_marine.csv,4,0.0008023034829663,194584596.29176173,geoma,83230550,30595,41719,166876,1,202.15701504,marine
1070,130744,1919,G4100070_marine.csv,4,0.0010444859329936,125481737.48804392,geoma,64938051,23852,26043,104170,1,202.15701504,marine
1071,130744,1949,G4100070_marine.csv,4,0.0008197900416715,141911949.8585105,geoma,81640093,29974,28827,115306,1,202.15701504,marine
1072,130744,1958,G4100070_marine.csv,4,0.0008023253262777,173560136.429943,geoma,83266557,30594,36522,146086,1,202.15701504,marine
1073,130744,1969,G4100070_marine.csv,4,0.0012646707699625,256966647.8502248,geoma,54147062,19963,59361,237442,1,202.15701504,marine
1074,130744,1979,G4100070_marine.csv,4,0.001513048577921,97058168.12493996,geoma,46090603,16935,20460,81838,1,202.15701504,marine
1075,130744,1984,G4100070_marine.csv,4,0.0017543121860707,65985541.77705026,geoma,40360617,14815,13221,52882,1,202.15701504,marine
1076,130744,1995,G4100070_marine.csv,4,0.0027533028753534,139420946.28692356,geoma,27084556,9989,32383,129530,1,202.15701504,marine
1077,130744,2002,G4100070_marine.csv,4,0.0042215535943808,142602376.71896973,geoma,19055525,7042,33784,135137,1,202.15701504,marine
1078,130744,2009,G4100070_marine.csv,4,0.0042215535943808,142602376.71896973,geoma,19055525,7042,33784,135137,1,202.15701504,marine
1079,136458,1918,G4100070_marine.csv,1,0.0014309937532251,109096143.1415208,geoma,913713658,214716,859617134,429990,1,113.3417088,marine
1080,136458,1919,G4100070_marine.csv,1,0.0018629519591755,70352812.37840699,geoma,593115190,140220,550452262,275160,1,113.3417088,marine
1081,136458,1949,G4100070_marine.csv,1,0.0014621828939977,79564604.24052519,geoma,673211524,159678,620091253,309858,1,113.3417088,marine
1082,136458,1958,G4100070_marine.csv,1,0.0014310327130987,97308532.37340556,geoma,817925614,192843,763800414,381923,1,113.3417088,marine
1083,136458,1969,G4100070_marine.csv,1,0.0022556750782282,144071374.2542621,geoma,1188866993,275506,1152977947,577588,1,113.3417088,marine
1084,136458,1979,G4100070_marine.csv,1,0.0026986833652099,54416803.820049055,geoma,457699634,107977,426831991,213415,1,113.3417088,marine
1085,136458,1984,G4100070_marine.csv,1,0.0031290027187622,36995570.29779472,geoma,314324001,74831,287029727,143367,1,113.3417088,marine
1086,136458,1995,G4100070_marine.csv,1,0.0049108090629254,78167993.78219059,geoma,644782662,149364,625818958,313518,1,113.3417088,marine
1087,136458,2002,G4100070_marine.csv,1,0.0075295906732563,79951700.18251061,geoma,656767873,151535,642827524,322171,1,113.3417088,marine
1088,136458,2009,G4100070_marine.csv,1,0.0075295906732563,79951700.18251061,geoma,656767873,151535,642827524,322171,1,113.3417088,marine
1089,139359,1918,G4100070_marine.csv,2,0.0001606465298504,1038725572.5530694,geoma,142118051,111833,0,0,2,761.2475097600001,marine
1090,139359,1919,G4100070_marine.csv,2,0.0001946823663977,778510119.8703194,geoma,117982624,92483,0,0,2,761.2475097600001,marine
1091,139359,1949,G4100070_marine.csv,2,0.0001468204230114,825735639.3588496,geoma,157200103,122256,0,0,2,761.2475097600001,marine
1092,139359,1958,G4100070_marine.csv,2,0.0001446962533657,944910841.9169002,geoma,158817177,124033,0,0,2,761.2475097600001,marine
1093,139359,1969,G4100070_marine.csv,2,0.0001388676435366,1414515158.9654157,geoma,163101477,129191,0,0,2,761.2475097600001,marine
1094,139359,1979,G4100070_marine.csv,2,0.0002954775336556,702926654.234341,geoma,77283332,61329,0,0,2,761.2475097600001,marine
1095,139359,1984,G4100070_marine.csv,2,0.0002928049878102,585747514.953373,geoma,78576797,61878,0,0,2,761.2475097600001,marine
1096,139359,1995,G4100070_marine.csv,2,0.0005428753666272,881385022.5558405,geoma,41159046,33907,0,0,2,761.2475097600001,marine
1097,139359,2002,G4100070_marine.csv,2,0.0007318674210413,893365096.5265144,geoma,30367949,25449,0,0,2,761.2475097600001,marine
1098,139359,2009,G4100070_marine.csv,2,0.0007318674210413,893365096.5265144,geoma,30367949,25449,0,0,2,761.2475097600001,marine
1099,141501,1918,G4100070_marine.csv,1,0.0008023034829663,194584596.29176173,geoma,29776155,23316,41719,166876,1,202.15701504,marine
1100,141501,1919,G4100070_marine.csv,1,0.0010444859329936,125481737.48804392,geoma,23369761,18178,26043,104170,1,202.15701504,marine
1101,141501,1949,G4100070_marine.csv,1,0.0008197900416715,141911949.8585105,geoma,29469245,22844,28827,115306,1,202.15701504,marine
1102,141501,1958,G4100070_marine.csv,1,0.0008023253262777,173560136.429943,geoma,29897681,23316,36522,146086,1,202.15701504,marine
1103,141501,1969,G4100070_marine.csv,1,0.0012646707699625,256966647.8502248,geoma,18868284,15214,59361,237442,1,202.15701504,marine
1104,141501,1979,G4100070_marine.csv,1,0.001513048577921,97058168.12493996,geoma,16544104,12906,20460,81838,1,202.15701504,marine
1105,141501,1984,G4100070_marine.csv,1,0.0017543121860707,65985541.77705026,geoma,14592977,11290,13221,52882,1,202.15701504,marine
1106,141501,1995,G4100070_marine.csv,1,0.0027533028753534,139420946.28692356,geoma,9406108,7613,32383,129530,1,202.15701504,marine
1107,141501,2002,G4100070_marine.csv,1,0.0042215535943808,142602376.71896973,geoma,6521156,5367,33784,135137,1,202.15701504,marine
1108,141501,2009,G4100070_marine.csv,1,0.0042215535943808,142602376.71896973,geoma,6521156,5367,33784,135137,1,202.15701504,marine
1109,173928,1918,G4100070_marine.csv,3,0.0006049345889679,275844135.4497777,geoma,38961302,30547,187789,751155,2,202.15701504,marine
1110,173928,1919,G4100070_marine.csv,3,0.0007331007859666,206741276.6460599,geoma,32528787,25408,140056,560225,2,202.15701504,marine
1111,173928,1949,G4100070_marine.csv,3,0.0005528706554026,219282493.4396945,geoma,42949654,33315,146809,587236,2,202.15701504,marine
1112,173928,1958,G4100070_marine.csv,3,0.0005448718290803,250930680.011127,geoma,43388920,33787,169185,676740,2,202.15701504,marine
