,id,year,filename,inhabitants,resistance[K W-1],capacitance[J K-1],method,heating:demand[Wh],heating:load_max[W],cooling:demand[Wh],cooling:load_max[W],stories,area[m2],climate_zone
406,48510,1984,G3500090_mixed_dry.csv,4,0.0022588066963846,51247962.13383039,geoma,696299032,171250,685426354,349922,1,157.00613760000002,mixed dry
407,48510,1995,G3500090_mixed_dry.csv,4,0.0035450810986798,108281893.02614926,geoma,1463379034,342510,1456071690,763342,1,157.00613760000002,mixed dry
408,48510,2002,G3500090_mixed_dry.csv,4,0.0054355624978537,110752765.00692044,geoma,1495631287,347502,1490438216,784266,1,157.00613760000002,mixed dry
409,48510,2009,G3500090_mixed_dry.csv,4,0.0054355624978537,110752765.00692044,geoma,1495631287,347502,1490438216,784266,1,157.00613760000002,mixed dry
410,61329,1918,G3500090_mixed_dry.csv,3,0.0019726693547284,79139415.31167698,geoma,30820459,19233,6446144,59352,1,82.2191904,mixed dry
411,61329,1919,G3500090_mixed_dry.csv,3,0.0025681371640611,51034622.09417228,geoma,24560295,15281,5189735,35445,1,82.2191904,mixed dry
412,61329,1949,G3500090_mixed_dry.csv,3,0.0020156645544375,57716946.51874163,geoma,30369220,18870,6450518,38525,1,82.2191904,mixed dry
413,61329,1958,G3500090_mixed_dry.csv,3,0.0019727230621247,70588566.51677369,geoma,30869885,19233,6490233,50896,1,82.2191904,mixed dry
414,61329,1969,G3500090_mixed_dry.csv,3,0.0031095181869361,104510791.9795262,geoma,20621716,13001,4189198,90568,1,82.2191904,mixed dry
415,61329,1979,G3500090_mixed_dry.csv,3,0.0037202188763346,39474484.73831428,geoma,18028787,11225,3798992,28000,1,82.2191904,mixed dry
416,61329,1984,G3500090_mixed_dry.csv,3,0.0043134274767118,26836950.58487568,geoma,16096784,9982,3449718,16725,1,82.2191904,mixed dry
417,61329,1995,G3500090_mixed_dry.csv,3,0.0067697028890045,56703831.55511367,geoma,11349156,7153,2306817,49041,1,82.2191904,mixed dry
418,61329,2002,G3500090_mixed_dry.csv,3,0.0103797747134155,57997749.72255892,geoma,8570219,5425,1726830,52019,1,82.2191904,mixed dry
