datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,444.0,647.0,640.0,0.0
2018-01-01 00:15:00,444.0,921.0,640.0,0.0
2018-01-01 00:30:00,444.0,1112.0,716.0,0.0
2018-01-01 00:45:00,444.0,1288.0,776.0,0.0
2018-01-01 01:00:00,336.0,4500.0,824.0,0.0
2018-01-01 01:15:00,336.0,5034.0,1656.0,0.0
2018-01-01 01:30:00,336.0,5524.0,1816.0,0.0
2018-01-01 01:45:00,336.0,5985.0,1960.0,0.0
2018-01-01 02:00:00,332.0,6145.0,2100.0,0.0
2018-01-01 02:15:00,332.0,6294.0,2152.0,0.0
2018-01-01 02:30:00,356.0,6402.0,2196.0,0.0
2018-01-01 02:45:00,356.0,6510.0,2256.0,0.0
2018-01-01 03:00:00,328.0,6646.0,2284.0,0.0
2018-01-01 03:15:00,328.0,6754.0,2296.0,0.0
2018-01-01 03:30:00,328.0,6862.0,2332.0,0.0
2018-01-01 03:45:00,328.0,6970.0,2364.0,0.0
2018-01-01 04:00:00,328.0,7119.0,2396.0,0.0
2018-01-01 04:15:00,328.0,7214.0,2440.0,0.0
2018-01-01 04:30:00,328.0,7295.0,2464.0,0.0
2018-01-01 04:45:00,328.0,7390.0,2492.0,0.0
2018-01-01 05:00:00,324.0,7376.0,2516.0,0.0
2018-01-01 05:15:00,324.0,7403.0,2508.0,0.0
2018-01-01 05:30:00,324.0,7417.0,2516.0,0.0
2018-01-01 05:45:00,324.0,7431.0,2524.0,0.0
2018-01-01 06:00:00,328.0,7485.0,2528.0,0.0
2018-01-01 06:15:00,328.0,7525.0,2540.0,0.0
2018-01-01 06:30:00,328.0,7552.0,2556.0,0.0
2018-01-01 06:45:00,328.0,7634.0,2564.0,0.0
2018-01-01 07:00:00,336.0,7647.0,2588.0,0.0
2018-01-01 07:15:00,336.0,7661.0,2600.0,0.0
2018-01-01 07:30:00,336.0,7620.0,2604.0,0.0
2018-01-01 07:45:00,336.0,7634.0,2592.0,0.0
2018-01-01 08:00:00,716.0,7498.0,2596.0,0.0
2018-01-01 08:15:00,716.0,7471.0,2932.0,0.0
2018-01-01 08:30:00,716.0,7485.0,2928.0,0.0
2018-01-01 08:45:00,716.0,7512.0,2932.0,0.0
2018-01-01 09:00:00,528.0,7566.0,2936.0,0.0
2018-01-01 09:15:00,528.0,7552.0,2768.0,0.0
2018-01-01 09:30:00,728.0,7376.0,2764.0,0.0
2018-01-01 09:45:00,728.0,7282.0,2904.0,0.0
2018-01-01 10:00:00,756.0,8243.0,2876.0,0.0
2018-01-01 10:15:00,756.0,8292.0,3196.0,0.0
2018-01-01 10:30:00,756.0,8232.0,3200.0,0.0
2018-01-01 10:45:00,756.0,8186.0,3176.0,0.0
2018-01-01 11:00:00,908.0,6949.0,3156.0,0.0
2018-01-01 11:15:00,908.0,6782.0,2944.0,0.0
2018-01-01 11:30:00,908.0,6642.0,2896.0,0.0
2018-01-01 11:45:00,908.0,6570.0,2848.0,0.0
2018-01-01 12:00:00,708.0,6705.0,2824.0,0.0
2018-01-01 12:15:00,708.0,6720.0,2656.0,0.0
2018-01-01 12:30:00,708.0,6722.0,2652.0,0.0
2018-01-01 12:45:00,896.0,6584.0,2648.0,0.0
2018-01-01 13:00:00,880.0,6529.0,2788.0,0.0
2018-01-01 13:15:00,880.0,6487.0,2756.0,0.0
2018-01-01 13:30:00,880.0,7776.0,3192.0,0.0
2018-01-01 13:45:00,880.0,7790.0,3560.0,0.0
2018-01-01 14:00:00,884.0,7664.0,3568.0,0.0
2018-01-01 14:15:00,692.0,7552.0,3536.0,0.0
2018-01-01 14:30:00,692.0,7075.0,3196.0,0.0
2018-01-01 14:45:00,692.0,6053.0,2724.0,0.0
2018-01-01 15:00:00,884.0,5913.0,2432.0,0.0
2018-01-01 15:15:00,1540.0,5665.0,2576.0,0.0
2018-01-01 15:30:00,1776.0,5543.0,3152.0,0.0
2018-01-01 15:45:00,1776.0,5491.0,3352.0,0.0
2018-01-01 16:00:00,1200.0,5680.0,3336.0,0.0
2018-01-01 16:15:00,904.0,5746.0,2804.0,0.0
2018-01-01 16:30:00,904.0,5684.0,2536.0,0.0
