datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,400.0,482.0,544.0,0.0
2018-01-01 00:15:00,400.0,522.0,544.0,0.0
2018-01-01 00:30:00,400.0,1674.0,996.0,0.0
2018-01-01 00:45:00,400.0,1973.0,1344.0,0.0
2018-01-01 01:00:00,396.0,2025.0,1424.0,0.0
2018-01-01 01:15:00,396.0,2251.0,992.0,0.0
2018-01-01 01:30:00,396.0,2517.0,1056.0,0.0
2018-01-01 01:45:00,396.0,2782.0,1136.0,0.0
2018-01-01 02:00:00,392.0,2802.0,1216.0,0.0
2018-01-01 02:15:00,392.0,2802.0,1220.0,0.0
2018-01-01 02:30:00,392.0,2802.0,1224.0,0.0
2018-01-01 02:45:00,392.0,2815.0,1224.0,0.0
2018-01-01 03:00:00,404.0,3235.0,1224.0,0.0
2018-01-01 03:15:00,404.0,3302.0,1360.0,0.0
2018-01-01 03:30:00,404.0,3343.0,1380.0,0.0
2018-01-01 03:45:00,404.0,3397.0,1396.0,0.0
2018-01-01 04:00:00,384.0,3072.0,1408.0,0.0
2018-01-01 04:15:00,384.0,3099.0,1296.0,0.0
2018-01-01 04:30:00,384.0,3167.0,1304.0,0.0
2018-01-01 04:45:00,384.0,3235.0,1324.0,0.0
2018-01-01 05:00:00,380.0,3221.0,1344.0,0.0
2018-01-01 05:15:00,380.0,3208.0,1336.0,0.0
2018-01-01 05:30:00,380.0,3181.0,1328.0,0.0
2018-01-01 05:45:00,380.0,3154.0,1320.0,0.0
2018-01-01 06:00:00,380.0,3154.0,1316.0,0.0
2018-01-01 06:15:00,380.0,3154.0,1316.0,0.0
2018-01-01 06:30:00,380.0,3154.0,1316.0,0.0
2018-01-01 06:45:00,380.0,3275.0,1316.0,0.0
2018-01-01 07:00:00,548.0,3113.0,1352.0,0.0
2018-01-01 07:15:00,548.0,3072.0,1476.0,0.0
2018-01-01 07:30:00,548.0,3072.0,1468.0,0.0
2018-01-01 07:45:00,388.0,3289.0,1460.0,0.0
2018-01-01 08:00:00,616.0,4160.766000000018,1812.0,0.0
2018-01-01 08:15:00,616.0,4160.766000000018,2568.0,0.0
2018-01-01 08:30:00,616.0,4020.0,2432.0,0.0
2018-01-01 08:45:00,616.0,3181.0,1804.0,0.0
2018-01-01 09:00:00,656.0,4101.0,1556.0,0.0
2018-01-01 09:15:00,656.0,4160.766000000018,1868.0,0.0
2018-01-01 09:30:00,656.0,4155.0,1956.0,0.0
2018-01-01 09:45:00,656.0,4074.0,1884.0,0.0
2018-01-01 10:00:00,388.0,3167.0,1856.0,0.0
2018-01-01 10:15:00,388.0,3108.0,1328.0,0.0
2018-01-01 10:30:00,388.0,3102.0,1308.0,0.0
2018-01-01 10:45:00,388.0,3097.0,1300.0,0.0
2018-01-01 11:00:00,388.0,3064.0,1300.0,0.0
2018-01-01 11:15:00,388.0,3001.0,1284.0,0.0
2018-01-01 11:30:00,388.0,2978.0,1268.0,0.0
2018-01-01 11:45:00,388.0,2955.0,1256.0,0.0
2018-01-01 12:00:00,388.0,2960.0,1248.0,0.0
2018-01-01 12:15:00,388.0,3001.0,1248.0,0.0
2018-01-01 12:30:00,388.0,2986.0,1256.0,0.0
2018-01-01 12:45:00,388.0,2985.0,1248.0,0.0
2018-01-01 13:00:00,392.0,3026.0,1244.0,0.0
2018-01-01 13:15:00,392.0,4160.766000000018,1692.0,0.0
2018-01-01 13:30:00,392.0,4160.766000000018,2128.0,0.0
2018-01-01 13:45:00,392.0,4160.766000000018,2140.0,0.0
2018-01-01 14:00:00,392.0,3629.0,1924.0,0.0
2018-01-01 14:15:00,392.0,2802.0,1436.0,0.0
2018-01-01 14:30:00,392.0,2676.0,1200.0,0.0
2018-01-01 14:45:00,392.0,2620.0,1164.0,0.0
2018-01-01 15:00:00,396.0,2634.0,1144.0,0.0
2018-01-01 15:15:00,396.0,2671.0,1152.0,0.0
2018-01-01 15:30:00,396.0,2694.0,1156.0,0.0
2018-01-01 15:45:00,396.0,2703.0,1160.0,0.0
2018-01-01 16:00:00,392.0,2698.0,1164.0,0.0
2018-01-01 16:15:00,1132.0,2321.0,1156.0,0.0
2018-01-01 16:30:00,1384.0,2116.0,1792.0,0.0
2018-01-01 16:45:00,624.0,2320.0,1992.0,0.0
2018-01-01 17:00:00,656.0,2284.0,1292.0,0.0
2018-01-01 17:15:00,912.0,2088.0,1316.0,0.0
2018-01-01 17:30:00,912.0,2158.0,1516.0,0.0
2018-01-01 17:45:00,912.0,2158.0,1536.0,0.0
2018-01-01 18:00:00,1052.0,3335.0,1968.0,0.0
2018-01-01 18:15:00,1052.0,3545.0,2444.0,0.0
2018-01-01 18:30:00,1052.0,3615.0,2508.0,0.0
2018-01-01 18:45:00,1052.0,3615.0,2528.0,0.0
2018-01-01 19:00:00,1208.0,3251.0,2424.0,0.0
2018-01-01 19:15:00,1208.0,2284.0,2132.0,0.0
