datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,936.0,7028.0,2992.0,0.0
2018-01-01 00:15:00,936.0,7166.0,2992.0,0.0
2018-01-01 00:30:00,936.0,7149.0,3044.0,0.0
2018-01-01 00:45:00,936.0,7183.0,3056.0,0.0
2018-01-01 01:00:00,632.0,5312.0,3080.0,0.0
2018-01-01 01:15:00,632.0,5044.0,2344.0,0.0
2018-01-01 01:30:00,632.0,5044.0,2168.0,0.0
2018-01-01 01:45:00,824.0,4827.0,1844.0,0.0
2018-01-01 02:00:00,528.0,4877.0,1984.0,0.0
2018-01-01 02:15:00,528.0,5496.0,1704.0,0.0
2018-01-01 02:30:00,528.0,5833.0,1844.0,0.0
2018-01-01 02:45:00,528.0,5633.0,2348.0,0.0
2018-01-01 03:00:00,420.0,1810.0,2296.0,0.0
2018-01-01 03:15:00,420.0,1909.0,856.0,0.0
2018-01-01 03:30:00,420.0,2007.0,876.0,0.0
2018-01-01 03:45:00,420.0,2088.0,896.0,0.0
2018-01-01 04:00:00,420.0,2353.0,920.0,0.0
2018-01-01 04:15:00,420.0,2333.0,980.0,0.0
2018-01-01 04:30:00,420.0,2346.0,976.0,0.0
2018-01-01 04:45:00,420.0,2409.0,980.0,0.0
2018-01-01 05:00:00,416.0,2422.0,996.0,0.0
2018-01-01 05:15:00,416.0,2455.0,1000.0,0.0
2018-01-01 05:30:00,416.0,2472.0,1004.0,0.0
2018-01-01 05:45:00,416.0,2489.0,1008.0,0.0
2018-01-01 06:00:00,416.0,2472.0,1012.0,0.0
2018-01-01 06:15:00,416.0,2446.0,1008.0,0.0
2018-01-01 06:30:00,416.0,2420.0,1004.0,0.0
2018-01-01 06:45:00,416.0,2394.0,1000.0,0.0
2018-01-01 07:00:00,412.0,0.0,1000.0,0.0
2018-01-01 07:15:00,412.0,0.0,412.0,0.0
2018-01-01 07:30:00,412.0,0.0,412.0,0.0
2018-01-01 07:45:00,412.0,0.0,412.0,0.0
2018-01-01 08:00:00,1044.0,0.0,412.0,0.0
2018-01-01 08:15:00,2044.0,0.0,1048.0,0.0
2018-01-01 08:30:00,472.0,0.0,2044.0,0.0
2018-01-01 08:45:00,472.0,0.0,472.0,0.0
2018-01-01 09:00:00,560.0,0.0,472.0,0.0
2018-01-01 09:15:00,560.0,0.0,564.0,0.0
2018-01-01 09:30:00,696.0,0.0,1008.0,0.0
