datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,436.0,0.0,444.0,0.0
2018-01-01 00:15:00,436.0,0.0,444.0,0.0
2018-01-01 00:30:00,436.0,0.0,444.0,0.0
2018-01-01 00:45:00,436.0,0.0,444.0,0.0
2018-01-01 01:00:00,412.0,0.0,444.0,0.0
2018-01-01 01:15:00,412.0,0.0,412.0,0.0
2018-01-01 01:30:00,412.0,0.0,412.0,0.0
2018-01-01 01:45:00,412.0,0.0,412.0,0.0
2018-01-01 02:00:00,404.0,0.0,412.0,0.0
2018-01-01 02:15:00,404.0,0.0,408.0,0.0
2018-01-01 02:30:00,404.0,0.0,408.0,0.0
2018-01-01 02:45:00,404.0,0.0,408.0,0.0
2018-01-01 03:00:00,372.0,0.0,408.0,0.0
2018-01-01 03:15:00,372.0,0.0,380.0,0.0
2018-01-01 03:30:00,372.0,0.0,380.0,0.0
2018-01-01 03:45:00,372.0,0.0,380.0,0.0
2018-01-01 04:00:00,392.0,0.0,380.0,0.0
2018-01-01 04:15:00,392.0,0.0,396.0,0.0
2018-01-01 04:30:00,392.0,0.0,396.0,0.0
2018-01-01 04:45:00,392.0,0.0,396.0,0.0
2018-01-01 05:00:00,464.0,0.0,396.0,0.0
2018-01-01 05:15:00,464.0,0.0,468.0,0.0
2018-01-01 05:30:00,464.0,0.0,468.0,0.0
2018-01-01 05:45:00,464.0,0.0,468.0,0.0
2018-01-01 06:00:00,552.0,0.0,468.0,0.0
2018-01-01 06:15:00,552.0,0.0,556.0,0.0
2018-01-01 06:30:00,552.0,0.0,556.0,0.0
2018-01-01 06:45:00,1284.0,0.0,556.0,0.0
2018-01-01 07:00:00,1336.0,0.0,1288.0,0.0
2018-01-01 07:15:00,1336.0,0.0,1336.0,0.0
2018-01-01 07:30:00,1336.0,0.0,1336.0,0.0
2018-01-01 07:45:00,1336.0,0.0,1336.0,0.0
2018-01-01 08:00:00,1232.0,0.0,1336.0,0.0
2018-01-01 08:15:00,648.0,0.0,1236.0,0.0
