datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,384.0,427.0,516.0,0.0
2018-01-01 00:15:00,384.0,426.0,516.0,0.0
2018-01-01 00:30:00,384.0,439.0,516.0,0.0
2018-01-01 00:45:00,384.0,466.0,524.0,0.0
2018-01-01 01:00:00,380.0,4788.0,528.0,0.0
2018-01-01 01:15:00,380.0,2456.0,1784.0,0.0
2018-01-01 01:30:00,380.0,2680.0,1108.0,0.0
2018-01-01 01:45:00,380.0,2931.0,1172.0,0.0
2018-01-01 02:00:00,376.0,2937.0,1248.0,0.0
2018-01-01 02:15:00,376.0,2991.0,1252.0,0.0
2018-01-01 02:30:00,376.0,3072.0,1264.0,0.0
2018-01-01 02:45:00,376.0,3154.0,1284.0,0.0
2018-01-01 03:00:00,372.0,3302.0,1308.0,0.0
2018-01-01 03:15:00,372.0,3438.0,1352.0,0.0
2018-01-01 03:30:00,372.0,3587.0,1396.0,0.0
2018-01-01 03:45:00,372.0,3709.0,1436.0,0.0
2018-01-01 04:00:00,372.0,3857.0,1476.0,0.0
2018-01-01 04:15:00,372.0,4020.0,1516.0,0.0
2018-01-01 04:30:00,372.0,4182.0,1560.0,0.0
2018-01-01 04:45:00,372.0,4358.0,1612.0,0.0
2018-01-01 05:00:00,372.0,4358.0,1668.0,0.0
2018-01-01 05:15:00,416.0,4291.0,1660.0,0.0
2018-01-01 05:30:00,456.0,4209.0,1680.0,0.0
2018-01-01 05:45:00,1156.0,3343.0,1696.0,0.0
2018-01-01 06:00:00,2060.0,2720.0,2144.0,0.0
2018-01-01 06:15:00,2060.0,2666.0,2864.0,0.0
2018-01-01 06:30:00,1364.0,2964.0,2848.0,0.0
2018-01-01 06:45:00,464.0,4047.0,2244.0,0.0
2018-01-01 07:00:00,588.0,4128.0,1660.0,0.0
2018-01-01 07:15:00,588.0,4291.0,1808.0,0.0
2018-01-01 07:30:00,588.0,4209.0,1852.0,0.0
2018-01-01 07:45:00,376.0,4507.0,1832.0,0.0
2018-01-01 08:00:00,412.0,7071.89400000016,1716.0,0.0
2018-01-01 08:15:00,412.0,7071.89400000016,2696.0,0.0
2018-01-01 08:30:00,412.0,7071.89400000016,2720.0,0.0
2018-01-01 08:45:00,412.0,7071.89400000016,2736.0,0.0
2018-01-01 09:00:00,376.0,0.0,2752.0,0.0
2018-01-01 09:15:00,376.0,934.0,384.0,0.0
2018-01-01 09:30:00,668.0,636.0,660.0,0.0
2018-01-01 09:45:00,668.0,636.0,856.0,0.0
2018-01-01 10:00:00,664.0,771.0,860.0,0.0
2018-01-01 10:15:00,664.0,896.0,900.0,0.0
2018-01-01 10:30:00,664.0,966.0,932.0,0.0
2018-01-01 10:45:00,664.0,1037.0,956.0,0.0
2018-01-01 11:00:00,656.0,1081.0,976.0,0.0
2018-01-01 11:15:00,656.0,1110.0,980.0,0.0
2018-01-01 11:30:00,656.0,1166.0,988.0,0.0
2018-01-01 11:45:00,656.0,1168.0,1004.0,0.0
2018-01-01 12:00:00,652.0,1212.0,1004.0,0.0
2018-01-01 12:15:00,652.0,1244.0,1012.0,0.0
2018-01-01 12:30:00,652.0,1278.0,1020.0,0.0
2018-01-01 12:45:00,652.0,1297.0,1028.0,0.0
2018-01-01 13:00:00,652.0,2354.0,1480.0,0.0
2018-01-01 13:15:00,652.0,2298.0,1780.0,0.0
2018-01-01 13:30:00,652.0,2102.0,1684.0,0.0
2018-01-01 13:45:00,652.0,1345.0,1260.0,0.0
2018-01-01 14:00:00,660.0,1303.0,1044.0,0.0
2018-01-01 14:15:00,660.0,1275.0,1036.0,0.0
2018-01-01 14:30:00,660.0,1261.0,1028.0,0.0
2018-01-01 14:45:00,660.0,1233.0,1020.0,0.0
2018-01-01 15:00:00,656.0,1261.0,1016.0,0.0
2018-01-01 15:15:00,656.0,1293.0,1020.0,0.0
2018-01-01 15:30:00,656.0,1312.0,1028.0,0.0
2018-01-01 15:45:00,656.0,1316.0,1032.0,0.0
2018-01-01 16:00:00,664.0,1321.0,1036.0,0.0
2018-01-01 16:15:00,664.0,1302.0,1044.0,0.0
2018-01-01 16:30:00,664.0,1298.0,1040.0,0.0
2018-01-01 16:45:00,664.0,1378.0,1040.0,0.0
2018-01-01 17:00:00,704.0,7071.89400000016,1064.0,0.0
2018-01-01 17:15:00,1404.0,5674.0,4572.0,0.0
2018-01-01 17:30:00,2208.0,6921.0,3028.0,0.0
2018-01-01 17:45:00,2208.0,5324.0,4184.0,0.0
2018-01-01 18:00:00,2300.0,7071.89400000016,4168.0,0.0
2018-01-01 18:15:00,2300.0,7071.89400000016,5056.0,0.0
2018-01-01 18:30:00,1800.0,7071.89400000016,4820.0,0.0
2018-01-01 18:45:00,796.0,5142.0,3840.0,0.0
2018-01-01 19:00:00,900.0,4834.0,2260.0,0.0
2018-01-01 19:15:00,900.0,4652.0,2280.0,0.0
2018-01-01 19:30:00,900.0,4596.0,2228.0,0.0
2018-01-01 19:45:00,900.0,4666.0,2212.0,0.0
2018-01-01 20:00:00,972.0,4259.0,2232.0,0.0
2018-01-01 20:15:00,972.0,4119.0,2184.0,0.0
2018-01-01 20:30:00,972.0,4035.0,2148.0,0.0
2018-01-01 20:45:00,1672.0,3082.0,2124.0,0.0
2018-01-01 21:00:00,2476.0,2690.0,2560.0,0.0
2018-01-01 21:15:00,2476.0,2643.0,3244.0,0.0
2018-01-01 21:30:00,2476.0,2553.0,3224.0,0.0
2018-01-01 21:45:00,1976.0,2703.0,3200.0,0.0
2018-01-01 22:00:00,908.0,6376.0,2740.0,0.0
2018-01-01 22:15:00,908.0,6617.0,2704.0,0.0
2018-01-01 22:30:00,908.0,6631.0,2780.0,0.0
2018-01-01 22:45:00,908.0,6702.0,2780.0,0.0
2018-01-01 23:00:00,396.0,3919.0,2800.0,0.0
2018-01-01 23:15:00,396.0,4445.0,1504.0,0.0
2018-01-01 23:30:00,396.0,7071.89400000016,2080.0,0.0
2018-01-01 23:45:00,396.0,7071.89400000016,3172.0,0.0
2018-01-02 00:00:00,384.0,7071.89400000016,3172.0,0.0
2018-01-02 00:15:00,384.0,7071.89400000016,3116.0,0.0
2018-01-02 00:30:00,384.0,5936.0,2844.0,0.0
2018-01-02 00:45:00,384.0,4430.0,2064.0,0.0
2018-01-02 01:00:00,380.0,4217.0,1640.0,0.0
2018-01-02 01:15:00,380.0,4246.0,1576.0,0.0
2018-01-02 01:30:00,380.0,4260.0,1580.0,0.0
2018-01-02 01:45:00,380.0,4274.0,1584.0,0.0
2018-01-02 02:00:00,376.0,4501.0,1592.0,0.0
2018-01-02 02:15:00,376.0,4388.0,1648.0,0.0
2018-01-02 02:30:00,376.0,4418.0,1612.0,0.0
2018-01-02 02:45:00,376.0,4476.0,1620.0,0.0
2018-01-02 03:00:00,372.0,4549.0,1628.0,0.0
2018-01-02 03:15:00,372.0,4621.0,1644.0,0.0
2018-01-02 03:30:00,372.0,4693.0,1660.0,0.0
2018-01-02 03:45:00,372.0,4750.0,1680.0,0.0
2018-01-02 04:00:00,372.0,4664.0,1696.0,0.0
2018-01-02 04:15:00,372.0,4578.0,1672.0,0.0
2018-01-02 04:30:00,372.0,4491.0,1648.0,0.0
2018-01-02 04:45:00,372.0,4405.0,1624.0,0.0
2018-01-02 05:00:00,372.0,4434.0,1596.0,0.0
2018-01-02 05:15:00,372.0,4462.0,1604.0,0.0
2018-01-02 05:30:00,372.0,4506.0,1612.0,0.0
2018-01-02 05:45:00,416.0,4462.0,1624.0,0.0
2018-01-02 06:00:00,464.0,4506.0,1656.0,0.0
2018-01-02 06:15:00,464.0,7071.89400000016,2156.0,0.0
2018-01-02 06:30:00,556.0,7071.89400000016,3372.0,0.0
2018-01-02 06:45:00,556.0,7071.89400000016,3352.0,0.0
2018-01-02 07:00:00,788.0,6475.0,3160.0,0.0
2018-01-02 07:15:00,788.0,3990.0,2616.0,0.0
2018-01-02 07:30:00,788.0,4161.0,1912.0,0.0
2018-01-02 07:45:00,788.0,3962.0,1964.0,0.0
2018-01-02 08:00:00,960.0,6844.0,1908.0,0.0
2018-01-02 08:15:00,960.0,6939.0,2892.0,0.0
2018-01-02 08:30:00,960.0,7020.0,2916.0,0.0
2018-01-02 08:45:00,692.0,7071.89400000016,2928.0,0.0
2018-01-02 09:00:00,668.0,0.0,2812.0,0.0
2018-01-02 09:15:00,668.0,679.0,672.0,0.0
2018-01-02 09:30:00,668.0,637.0,860.0,0.0
2018-01-02 09:45:00,960.0,537.0,844.0,0.0
2018-01-02 10:00:00,664.0,670.0,1108.0,0.0
2018-01-02 10:15:00,664.0,760.0,856.0,0.0
2018-01-02 10:30:00,664.0,777.0,880.0,0.0
2018-01-02 10:45:00,664.0,839.0,884.0,0.0
2018-01-02 11:00:00,656.0,2156.0,1324.0,0.0
2018-01-02 11:15:00,656.0,2085.0,1672.0,0.0
2018-01-02 11:30:00,656.0,2103.0,1660.0,0.0
2018-01-02 11:45:00,656.0,2151.0,1672.0,0.0
2018-01-02 12:00:00,652.0,2050.0,1684.0,0.0
2018-01-02 12:15:00,1352.0,1213.0,1412.0,0.0
2018-01-02 12:30:00,2156.0,604.0,1684.0,0.0
2018-01-02 12:45:00,1872.0,654.0,2324.0,0.0
2018-01-02 13:00:00,1876.0,660.0,2052.0,0.0
2018-01-02 13:15:00,1876.0,660.0,2052.0,0.0
2018-01-02 13:30:00,2156.0,568.0,2052.0,0.0
2018-01-02 13:45:00,2156.0,598.0,2316.0,0.0
2018-01-02 14:00:00,2164.0,537.0,2320.0,0.0
2018-01-02 14:15:00,2164.0,491.0,2308.0,0.0
2018-01-02 14:30:00,2164.0,491.0,2296.0,0.0
2018-01-02 14:45:00,1964.0,506.0,2292.0,0.0
2018-01-02 15:00:00,656.0,706.0,2100.0,0.0
2018-01-02 15:15:00,936.0,1713.0,1264.0,0.0
2018-01-02 15:30:00,936.0,1708.0,1812.0,0.0
2018-01-02 15:45:00,936.0,1764.0,1820.0,0.0
2018-01-02 16:00:00,960.0,1683.0,1840.0,0.0
2018-01-02 16:15:00,372.0,1958.0,1812.0,0.0
2018-01-02 16:30:00,372.0,1212.0,900.0,0.0
2018-01-02 16:45:00,372.0,1130.0,704.0,0.0
2018-01-02 17:00:00,384.0,7071.89400000016,1100.0,0.0
2018-01-02 17:15:00,704.0,7071.89400000016,5484.0,0.0
2018-01-02 17:30:00,704.0,7071.89400000016,3764.0,0.0
2018-01-02 17:45:00,704.0,7071.89400000016,4636.0,0.0
2018-01-02 18:00:00,796.0,7071.89400000016,4132.0,0.0
2018-01-02 18:15:00,796.0,7071.89400000016,3684.0,0.0
2018-01-02 18:30:00,796.0,5323.0,2728.0,0.0
2018-01-02 18:45:00,796.0,4851.0,2244.0,0.0
2018-01-02 19:00:00,900.0,4616.0,2120.0,0.0
2018-01-02 19:15:00,900.0,4456.0,2168.0,0.0
2018-01-02 19:30:00,1384.0,3174.0,2124.0,0.0
2018-01-02 19:45:00,1384.0,3087.0,2260.0,0.0
2018-01-02 20:00:00,1532.0,7071.89400000016,2660.0,0.0
2018-01-02 20:15:00,1532.0,6669.0,3920.0,0.0
2018-01-02 20:30:00,1532.0,6436.0,3812.0,0.0
2018-01-02 20:45:00,1532.0,5781.0,3696.0,0.0
2018-01-02 21:00:00,1528.0,2810.0,3116.0,0.0
2018-01-02 21:15:00,1528.0,2817.0,2300.0,0.0
2018-01-02 21:30:00,1528.0,2751.0,2304.0,0.0
2018-01-02 21:45:00,1528.0,2772.0,2292.0,0.0
2018-01-02 22:00:00,1380.0,4808.0,2296.0,0.0
2018-01-02 22:15:00,908.0,5633.0,2720.0,0.0
2018-01-02 22:30:00,908.0,5609.0,2488.0,0.0
2018-01-02 22:45:00,908.0,7071.89400000016,2916.0,0.0
2018-01-02 23:00:00,688.0,7071.89400000016,4228.0,0.0
2018-01-02 23:15:00,688.0,7071.89400000016,3212.0,0.0
2018-01-02 23:30:00,688.0,7071.89400000016,3220.0,0.0
2018-01-02 23:45:00,688.0,6956.0,3168.0,0.0
2018-01-03 00:00:00,544.0,6049.0,3000.0,0.0
2018-01-03 00:15:00,544.0,3498.0,2292.0,0.0
2018-01-03 00:30:00,544.0,3658.0,1564.0,0.0
2018-01-03 00:45:00,544.0,3802.0,1620.0,0.0
2018-01-03 01:00:00,560.0,3850.0,1672.0,0.0
2018-01-03 01:15:00,560.0,4037.0,1712.0,0.0
2018-01-03 01:30:00,560.0,4197.0,1768.0,0.0
