datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,452.0,0.0,456.0,0.0
2018-01-01 00:15:00,452.0,68.0,456.0,0.0
2018-01-01 00:30:00,308.0,254.0,472.0,0.0
2018-01-01 00:45:00,308.0,185.0,368.0,0.0
2018-01-01 01:00:00,304.0,267.0,352.0,0.0
2018-01-01 01:15:00,304.0,351.0,368.0,0.0
2018-01-01 01:30:00,304.0,484.0,388.0,0.0
2018-01-01 01:45:00,304.0,585.0,420.0,0.0
2018-01-01 02:00:00,292.0,685.0,444.0,0.0
2018-01-01 02:15:00,292.0,788.0,460.0,0.0
2018-01-01 02:30:00,292.0,908.0,484.0,0.0
2018-01-01 02:45:00,292.0,4115.0,960.0,0.0
2018-01-01 03:00:00,292.0,778.0,1732.0,0.0
2018-01-01 03:15:00,292.0,270.0,476.0,0.0
2018-01-01 03:30:00,292.0,202.0,360.0,0.0
2018-01-01 03:45:00,292.0,185.0,340.0,0.0
2018-01-01 04:00:00,292.0,202.0,336.0,0.0
2018-01-01 04:15:00,292.0,235.0,340.0,0.0
2018-01-01 04:30:00,292.0,268.0,348.0,0.0
2018-01-01 04:45:00,292.0,301.0,356.0,0.0
2018-01-01 05:00:00,292.0,317.0,364.0,0.0
2018-01-01 05:15:00,292.0,334.0,368.0,0.0
2018-01-01 05:30:00,292.0,351.0,372.0,0.0
2018-01-01 05:45:00,292.0,384.0,376.0,0.0
2018-01-01 06:00:00,288.0,401.0,384.0,0.0
2018-01-01 06:15:00,288.0,416.0,384.0,0.0
2018-01-01 06:30:00,288.0,431.0,388.0,0.0
2018-01-01 06:45:00,288.0,462.0,392.0,0.0
2018-01-01 07:00:00,316.0,1382.0,400.0,0.0
2018-01-01 07:15:00,316.0,1746.0,652.0,0.0
2018-01-01 07:30:00,344.0,1765.0,732.0,0.0
2018-01-01 07:45:00,344.0,1852.0,768.0,0.0
2018-01-01 08:00:00,332.0,962.0,784.0,0.0
2018-01-01 08:15:00,332.0,802.0,556.0,0.0
2018-01-01 08:30:00,332.0,3855.0,968.0,0.0
2018-01-01 08:45:00,332.0,5166.0,1668.0,0.0
2018-01-01 09:00:00,380.0,5166.0,1808.0,0.0
2018-01-01 09:15:00,380.0,5166.0,3964.0,0.0
2018-01-01 09:30:00,292.0,5166.0,2192.0,0.0
2018-01-01 09:45:00,292.0,5166.0,2376.0,0.0
2018-01-01 10:00:00,292.0,7534.0,2108.0,0.0
2018-01-01 10:15:00,292.0,7038.0,1924.0,0.0
2018-01-01 10:30:00,292.0,6701.0,1800.0,0.0
2018-01-01 10:45:00,292.0,6488.0,1716.0,0.0
2018-01-01 11:00:00,288.0,0.0,1656.0,0.0
2018-01-01 11:15:00,288.0,601.0,296.0,0.0
2018-01-01 11:30:00,288.0,408.0,420.0,0.0
2018-01-01 11:45:00,288.0,410.0,380.0,0.0
2018-01-01 12:00:00,288.0,431.0,380.0,0.0
2018-01-01 12:15:00,288.0,435.0,384.0,0.0
2018-01-01 12:30:00,288.0,398.0,380.0,0.0
2018-01-01 12:45:00,288.0,361.0,372.0,0.0
2018-01-01 13:00:00,288.0,323.0,364.0,0.0
2018-01-01 13:15:00,288.0,302.0,356.0,0.0
2018-01-01 13:30:00,288.0,280.0,348.0,0.0
2018-01-01 13:45:00,288.0,259.0,348.0,0.0
2018-01-01 14:00:00,288.0,1331.0,788.0,0.0
2018-01-01 14:15:00,288.0,1716.0,1016.0,0.0
2018-01-01 14:30:00,288.0,1116.0,920.0,0.0
2018-01-01 14:45:00,288.0,369.0,520.0,0.0
2018-01-01 15:00:00,296.0,116.0,364.0,0.0
2018-01-01 15:15:00,296.0,0.0,320.0,0.0
