datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,404.0,20583.582000000184,7972.0,0.0
2018-01-01 00:15:00,404.0,20356.0,7972.0,0.0
2018-01-01 00:30:00,404.0,19729.0,7796.0,0.0
2018-01-01 00:45:00,404.0,19809.0,7568.0,0.0
2018-01-01 01:00:00,352.0,15256.0,8012.0,0.0
2018-01-01 01:15:00,260.0,16132.0,5892.0,0.0
2018-01-01 01:30:00,260.0,16546.0,6112.0,0.0
2018-01-01 01:45:00,260.0,17047.0,6268.0,0.0
2018-01-01 02:00:00,260.0,17141.0,6452.0,0.0
2018-01-01 02:15:00,260.0,17287.0,6484.0,0.0
2018-01-01 02:30:00,260.0,17444.0,6536.0,0.0
2018-01-01 02:45:00,260.0,17668.0,6592.0,0.0
2018-01-01 03:00:00,256.0,17638.0,6668.0,0.0
2018-01-01 03:15:00,256.0,17671.0,6660.0,0.0
2018-01-01 03:30:00,256.0,17694.0,6664.0,0.0
2018-01-01 03:45:00,256.0,17741.0,6672.0,0.0
2018-01-01 04:00:00,256.0,9370.0,6680.0,0.0
2018-01-01 04:15:00,256.0,11118.0,3644.0,0.0
2018-01-01 04:30:00,256.0,11372.0,4280.0,0.0
2018-01-01 04:45:00,256.0,12457.0,4368.0,0.0
2018-01-01 05:00:00,256.0,13353.0,4764.0,0.0
2018-01-01 05:15:00,256.0,14034.0,5084.0,0.0
2018-01-01 05:30:00,256.0,14605.0,5336.0,0.0
2018-01-01 05:45:00,256.0,15132.0,5544.0,0.0
2018-01-01 06:00:00,256.0,15348.0,5732.0,0.0
2018-01-01 06:15:00,256.0,15499.0,5812.0,0.0
2018-01-01 06:30:00,256.0,15616.0,5868.0,0.0
2018-01-01 06:45:00,256.0,15701.0,5912.0,0.0
2018-01-01 07:00:00,256.0,15763.0,5944.0,0.0
2018-01-01 07:15:00,256.0,15801.0,5972.0,0.0
2018-01-01 07:30:00,256.0,15851.0,5992.0,0.0
2018-01-01 07:45:00,256.0,15878.0,6008.0,0.0
2018-01-01 08:00:00,500.0,15642.0,6020.0,0.0
2018-01-01 08:15:00,500.0,15604.0,6176.0,0.0
2018-01-01 08:30:00,500.0,15819.0,6164.0,0.0
2018-01-01 08:45:00,500.0,18425.0,6672.0,0.0
2018-01-01 09:00:00,508.0,18520.0,7616.0,0.0
2018-01-01 09:15:00,508.0,18562.0,7664.0,0.0
2018-01-01 09:30:00,508.0,18513.0,7688.0,0.0
2018-01-01 09:45:00,508.0,18209.0,7668.0,0.0
2018-01-01 10:00:00,260.0,18243.0,7516.0,0.0
2018-01-01 10:15:00,260.0,15895.0,6892.0,0.0
2018-01-01 10:30:00,260.0,15519.0,6040.0,0.0
2018-01-01 10:45:00,260.0,15331.0,5896.0,0.0
2018-01-01 11:00:00,260.0,14814.0,5824.0,0.0
2018-01-01 11:15:00,260.0,14166.0,5632.0,0.0
2018-01-01 11:30:00,260.0,13430.0,5392.0,0.0
2018-01-01 11:45:00,260.0,12649.0,5128.0,0.0
2018-01-01 12:00:00,260.0,12011.0,4844.0,0.0
2018-01-01 12:15:00,260.0,11452.0,4608.0,0.0
2018-01-01 12:30:00,260.0,10694.0,4404.0,0.0
2018-01-01 12:45:00,260.0,10013.0,4124.0,0.0
2018-01-01 13:00:00,264.0,17394.0,3872.0,0.0
2018-01-01 13:15:00,264.0,15637.0,6520.0,0.0
2018-01-01 13:30:00,264.0,14758.0,5888.0,0.0
2018-01-01 13:45:00,264.0,12885.0,5568.0,0.0
2018-01-01 14:00:00,264.0,11423.0,4892.0,0.0
2018-01-01 14:15:00,264.0,10229.0,4364.0,0.0
2018-01-01 14:30:00,264.0,9147.0,3936.0,0.0
2018-01-01 14:45:00,264.0,8310.0,3548.0,0.0
2018-01-01 15:00:00,264.0,2510.0,3252.0,0.0
2018-01-01 15:15:00,264.0,3140.0,1172.0,0.0
2018-01-01 15:30:00,264.0,3035.0,1400.0,0.0
2018-01-01 15:45:00,264.0,3342.0,1360.0,0.0
2018-01-01 16:00:00,260.0,3526.0,1472.0,0.0
2018-01-01 16:15:00,260.0,3639.0,1536.0,0.0
2018-01-01 16:30:00,260.0,3775.0,1580.0,0.0
2018-01-01 16:45:00,528.0,3756.0,1628.0,0.0
2018-01-01 17:00:00,608.0,10866.0,2300.0,0.0
2018-01-01 17:15:00,608.0,12186.0,4944.0,0.0
2018-01-01 17:30:00,608.0,13227.0,5428.0,0.0
2018-01-01 17:45:00,608.0,11928.0,5428.0,0.0
2018-01-01 18:00:00,672.0,7287.0,4916.0,0.0
2018-01-01 18:15:00,280.0,7546.0,3308.0,0.0
2018-01-01 18:30:00,280.0,7871.0,3008.0,0.0
2018-01-01 18:45:00,280.0,8141.0,3132.0,0.0
2018-01-01 19:00:00,312.0,12926.0,3228.0,0.0
2018-01-01 19:15:00,312.0,13916.0,5000.0,0.0
2018-01-01 19:30:00,312.0,14420.0,5356.0,0.0
2018-01-01 19:45:00,768.0,14196.0,5536.0,0.0
2018-01-01 20:00:00,724.0,10056.0,5908.0,0.0
2018-01-01 20:15:00,724.0,9898.0,4364.0,0.0
2018-01-01 20:30:00,724.0,10227.0,4308.0,0.0
2018-01-01 20:45:00,724.0,10600.0,4428.0,0.0
2018-01-01 21:00:00,664.0,10906.0,4564.0,0.0
2018-01-01 21:15:00,664.0,11197.0,4612.0,0.0
2018-01-01 21:30:00,664.0,11521.0,4724.0,0.0
2018-01-01 21:45:00,664.0,14029.0,5252.0,0.0
2018-01-01 22:00:00,1200.0,13966.0,6168.0,0.0
2018-01-01 22:15:00,2124.0,12941.0,6700.0,0.0
2018-01-01 22:30:00,1612.0,12225.0,7076.0,0.0
2018-01-01 22:45:00,584.0,11861.0,6052.0,0.0
2018-01-01 23:00:00,528.0,20382.0,4900.0,0.0
2018-01-01 23:15:00,528.0,19551.0,7920.0,0.0
2018-01-01 23:30:00,528.0,19537.0,7624.0,0.0
2018-01-01 23:45:00,528.0,18663.0,7616.0,0.0
2018-01-02 00:00:00,404.0,18253.0,7304.0,0.0
2018-01-02 00:15:00,2644.0,15265.0,7036.0,0.0
2018-01-02 00:30:00,3012.0,13931.0,8196.0,0.0
2018-01-02 00:45:00,3012.0,13467.0,8076.000000000001,0.0
2018-01-02 01:00:00,2676.0,13498.0,7908.0,0.0
2018-01-02 01:15:00,2656.0,13217.0,7588.0,0.0
2018-01-02 01:30:00,2656.0,13059.0,7464.0,0.0
2018-01-02 01:45:00,1888.0,13972.0,7408.0,0.0
2018-01-02 02:00:00,328.0,19157.0,7376.0,0.0
2018-01-02 02:15:00,328.0,19994.0,7692.0,0.0
2018-01-02 02:30:00,328.0,20127.0,7992.0,0.0
2018-01-02 02:45:00,328.0,19422.0,7920.0,0.0
2018-01-02 03:00:00,308.0,17365.0,7348.0,0.0
2018-01-02 03:15:00,308.0,17050.0,6580.0,0.0
2018-01-02 03:30:00,308.0,16935.0,6460.0,0.0
2018-01-02 03:45:00,308.0,16831.0,6412.0,0.0
2018-01-02 04:00:00,300.0,8242.0,6364.0,0.0
2018-01-02 04:15:00,300.0,9763.0,3264.0,0.0
2018-01-02 04:30:00,300.0,9806.0,3824.0,0.0
2018-01-02 04:45:00,300.0,10715.0,3848.0,0.0
2018-01-02 05:00:00,256.0,11392.0,4180.0,0.0
2018-01-02 05:15:00,256.0,11839.0,4384.0,0.0
2018-01-02 05:30:00,256.0,12154.0,4544.0,0.0
2018-01-02 05:45:00,256.0,12403.0,4660.0,0.0
2018-01-02 06:00:00,256.0,12786.0,4748.0,0.0
2018-01-02 06:15:00,256.0,13152.0,4884.0,0.0
2018-01-02 06:30:00,344.0,13578.0,5008.0,0.0
2018-01-02 06:45:00,344.0,13787.0,5240.0,0.0
2018-01-02 07:00:00,432.0,13709.0,5304.0,0.0
2018-01-02 07:15:00,1048.0,13121.0,5352.0,0.0
2018-01-02 07:30:00,1972.0,11950.0,5748.0,0.0
2018-01-02 07:45:00,1460.0,14963.0,6648.0,0.0
2018-01-02 08:00:00,500.0,16201.0,7212.0,0.0
2018-01-02 08:15:00,500.0,16152.0,6684.0,0.0
2018-01-02 08:30:00,500.0,15798.0,6600.0,0.0
2018-01-02 08:45:00,500.0,13299.0,6104.0,0.0
2018-01-02 09:00:00,508.0,13122.0,5212.0,0.0
2018-01-02 09:15:00,508.0,13239.0,5156.0,0.0
2018-01-02 09:30:00,508.0,13189.0,5180.0,0.0
2018-01-02 09:45:00,508.0,13015.0,5144.0,0.0
2018-01-02 10:00:00,504.0,13152.0,5064.0,0.0
2018-01-02 10:15:00,504.0,15947.0,5492.0,0.0
2018-01-02 10:30:00,504.0,16055.0,6460.0,0.0
2018-01-02 10:45:00,504.0,15875.0,6496.0,0.0
2018-01-02 11:00:00,504.0,15209.0,6432.0,0.0
2018-01-02 11:15:00,504.0,13609.0,6032.0,0.0
2018-01-02 11:30:00,260.0,11788.0,5196.0,0.0
2018-01-02 11:45:00,260.0,11124.0,4308.0,0.0
2018-01-02 12:00:00,260.0,10796.0,4064.0,0.0
2018-01-02 12:15:00,260.0,10838.0,3936.0,0.0
2018-01-02 12:30:00,260.0,10214.0,3912.0,0.0
2018-01-02 12:45:00,260.0,9484.0,3664.0,0.0
2018-01-02 13:00:00,264.0,17691.0,3384.0,0.0
2018-01-02 13:15:00,264.0,15610.0,6016.0,0.0
2018-01-02 13:30:00,264.0,14626.0,5256.0,0.0
2018-01-02 13:45:00,264.0,12667.0,4860.0,0.0
2018-01-02 14:00:00,264.0,10810.0,4172.0,0.0
2018-01-02 14:15:00,264.0,9102.0,3536.0,0.0
2018-01-02 14:30:00,264.0,7641.0,3028.0,0.0
2018-01-02 14:45:00,264.0,6464.0,2592.0,0.0
2018-01-02 15:00:00,264.0,2013.0,2236.0,0.0
2018-01-02 15:15:00,264.0,2797.0,884.0,0.0
2018-01-02 15:30:00,264.0,3573.0,1532.0,0.0
2018-01-02 15:45:00,264.0,3801.0,1788.0,0.0
2018-01-02 16:00:00,260.0,4040.0,1872.0,0.0
2018-01-02 16:15:00,260.0,3764.0,1756.0,0.0
2018-01-02 16:30:00,260.0,3431.0,1452.0,0.0
2018-01-02 16:45:00,260.0,3529.0,1356.0,0.0
2018-01-02 17:00:00,608.0,4482.0,1396.0,0.0
2018-01-02 17:15:00,608.0,4998.0,2060.0,0.0
2018-01-02 17:30:00,608.0,5623.0,2224.0,0.0
2018-01-02 17:45:00,608.0,6112.0,2428.0,0.0
2018-01-02 18:00:00,672.0,4091.0,2592.0,0.0
2018-01-02 18:15:00,280.0,4266.0,2000.0,0.0
2018-01-02 18:30:00,280.0,4367.0,1672.0,0.0
2018-01-02 18:45:00,280.0,4527.0,1720.0,0.0
2018-01-02 19:00:00,312.0,8066.0,1784.0,0.0
2018-01-02 19:15:00,312.0,8598.0,3008.0,0.0
2018-01-02 19:30:00,312.0,8745.0,3204.0,0.0
2018-01-02 19:45:00,312.0,8834.0,3268.0,0.0
2018-01-02 20:00:00,280.0,6140.0,3320.0,0.0
2018-01-02 20:15:00,724.0,6042.0,2384.0,0.0
2018-01-02 20:30:00,724.0,6760.0,2796.0,0.0
2018-01-02 20:45:00,724.0,7207.0,3052.0,0.0
2018-01-02 21:00:00,664.0,7549.0,3212.0,0.0
2018-01-02 21:15:00,664.0,11195.0,3684.0,0.0
2018-01-02 21:30:00,664.0,11530.0,4948.0,0.0
2018-01-02 21:45:00,664.0,11749.0,5064.0,0.0
2018-01-02 22:00:00,584.0,11967.0,5156.0,0.0
2018-01-02 22:15:00,584.0,11883.0,5168.0,0.0
2018-01-02 22:30:00,584.0,11845.0,5148.0,0.0
2018-01-02 22:45:00,584.0,9632.0,4756.0,0.0
2018-01-02 23:00:00,528.0,17671.0,3960.0,0.0
2018-01-02 23:15:00,272.0,16774.0,6708.0,0.0
2018-01-02 23:30:00,272.0,16678.0,6156.0,0.0
2018-01-02 23:45:00,272.0,15719.0,6132.0,0.0
2018-01-03 00:00:00,264.0,15024.0,5804.0,0.0
2018-01-03 00:15:00,264.0,14534.0,5560.0,0.0
2018-01-03 00:30:00,264.0,14364.0,5400.0,0.0
