datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,452.0,0.0,456.0,0.0
2018-01-01 00:15:00,452.0,0.0,456.0,0.0
2018-01-01 00:30:00,452.0,0.0,456.0,0.0
2018-01-01 00:45:00,396.0,0.0,872.0,0.0
2018-01-01 01:00:00,388.0,0.0,824.0,0.0
2018-01-01 01:15:00,388.0,0.0,392.0,0.0
2018-01-01 01:30:00,332.0,0.0,392.0,0.0
2018-01-01 01:45:00,332.0,0.0,340.0,0.0
2018-01-01 02:00:00,328.0,0.0,340.0,0.0
2018-01-01 02:15:00,328.0,0.0,336.0,0.0
2018-01-01 02:30:00,328.0,0.0,336.0,0.0
2018-01-01 02:45:00,328.0,0.0,336.0,0.0
2018-01-01 03:00:00,328.0,0.0,336.0,0.0
2018-01-01 03:15:00,328.0,27.0,332.0,0.0
2018-01-01 03:30:00,328.0,122.0,340.0,0.0
2018-01-01 03:45:00,328.0,203.0,368.0,0.0
2018-01-01 04:00:00,324.0,311.0,392.0,0.0
2018-01-01 04:15:00,324.0,474.0,424.0,0.0
2018-01-01 04:30:00,324.0,650.0,472.0,0.0
2018-01-01 04:45:00,324.0,812.0,520.0,0.0
2018-01-01 05:00:00,336.0,934.0,568.0,0.0
2018-01-01 05:15:00,560.0,1002.0,612.0,0.0
2018-01-01 05:30:00,1004.0,961.0,852.0,0.0
2018-01-01 05:45:00,828.0,1002.0,1292.0,0.0
2018-01-01 06:00:00,388.0,1083.0,1116.0,0.0
2018-01-01 06:15:00,388.0,1123.0,704.0,0.0
2018-01-01 06:30:00,388.0,1164.0,720.0,0.0
2018-01-01 06:45:00,388.0,1178.0,732.0,0.0
2018-01-01 07:00:00,480.0,1178.0,736.0,0.0
2018-01-01 07:15:00,480.0,1178.0,832.0,0.0
2018-01-01 07:30:00,556.0,1205.0,832.0,0.0
2018-01-01 07:45:00,480.0,1232.0,908.0,0.0
2018-01-01 08:00:00,568.0,2179.0,844.0,0.0
2018-01-01 08:15:00,472.0,2396.0,1612.0,0.0
2018-01-01 08:30:00,568.0,2369.0,1584.0,0.0
2018-01-01 08:45:00,568.0,2409.0,1668.0,0.0
2018-01-01 09:00:00,672.0,2382.0,1680.0,0.0
2018-01-01 09:15:00,672.0,2328.0,1772.0,0.0
2018-01-01 09:30:00,672.0,2314.0,1512.0,0.0
2018-01-01 09:45:00,896.0,2220.0,1356.0,0.0
2018-01-01 10:00:00,1412.0,1164.0,1556.0,0.0
2018-01-01 10:15:00,1236.0,1126.0,1760.0,0.0
2018-01-01 10:30:00,744.0,1143.0,1568.0,0.0
2018-01-01 10:45:00,1180.0,1132.0,1084.0,0.0
2018-01-01 11:00:00,1672.0,1094.0,1904.0,0.0
2018-01-01 11:15:00,1500.0,1055.0,2384.0,0.0
2018-01-01 11:30:00,732.0,1084.0,2192.0,0.0
2018-01-01 11:45:00,732.0,1086.0,3636.0,0.0
2018-01-01 12:00:00,724.0,1101.0,1048.0,0.0
2018-01-01 12:15:00,624.0,1134.0,1044.0,0.0
2018-01-01 12:30:00,624.0,1153.0,956.0,0.0
2018-01-01 12:45:00,624.0,1158.0,956.0,0.0
2018-01-01 13:00:00,524.0,1205.0,960.0,0.0
2018-01-01 13:15:00,524.0,1219.0,872.0,0.0
2018-01-01 13:30:00,524.0,1205.0,880.0,0.0
2018-01-01 13:45:00,624.0,1177.0,876.0,0.0
2018-01-01 14:00:00,624.0,1163.0,1352.0,0.0
2018-01-01 14:15:00,624.0,1135.0,1352.0,0.0
2018-01-01 14:30:00,624.0,1093.0,1340.0,0.0
2018-01-01 14:45:00,720.0,1037.0,2904.0,0.0
2018-01-01 15:00:00,628.0,1065.0,1020.0,0.0
2018-01-01 15:15:00,628.0,1068.0,928.0,0.0
