datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,576.0,7612.0,3740.0,0.0
2018-01-01 00:15:00,576.0,8030.0,3740.0,0.0
2018-01-01 00:30:00,576.0,8624.0,3896.0,0.0
2018-01-01 00:45:00,576.0,8361.0,4108.0,0.0
2018-01-01 01:00:00,532.0,11144.0,4008.0,0.0
2018-01-01 01:15:00,532.0,11233.0,4592.0,0.0
2018-01-01 01:30:00,532.0,11893.0,4624.0,0.0
2018-01-01 01:45:00,532.0,12620.0,4864.0,0.0
2018-01-01 02:00:00,528.0,12895.0,5128.0,0.0
2018-01-01 02:15:00,528.0,13105.0,5224.0,0.0
2018-01-01 02:30:00,528.0,13304.0,5300.0,0.0
2018-01-01 02:45:00,528.0,13514.0,5372.0,0.0
2018-01-01 03:00:00,528.0,23971.0,5444.0,0.0
2018-01-01 03:15:00,528.0,21903.0,9248.0,0.0
2018-01-01 03:30:00,528.0,22179.0,8496.0,0.0
2018-01-01 03:45:00,528.0,20991.0,8592.0,0.0
2018-01-01 04:00:00,524.0,20342.0,8160.0,0.0
2018-01-01 04:15:00,524.0,19981.0,7920.0,0.0
2018-01-01 04:30:00,524.0,19775.0,7792.0,0.0
2018-01-01 04:45:00,572.0,19569.0,7712.0,0.0
2018-01-01 05:00:00,520.0,8569.0,7684.0,0.0
2018-01-01 05:15:00,520.0,11665.0,3632.0,0.0
2018-01-01 05:30:00,520.0,11546.0,4760.0,0.0
2018-01-01 05:45:00,520.0,12440.0,4716.0,0.0
2018-01-01 06:00:00,636.0,12992.0,5040.0,0.0
2018-01-01 06:15:00,636.0,13545.0,5356.0,0.0
2018-01-01 06:30:00,636.0,14208.0,5552.0,0.0
2018-01-01 06:45:00,636.0,14232.0,6204.0,0.0
2018-01-01 07:00:00,1004.0,14222.0,6216.0,0.0
2018-01-01 07:15:00,1004.0,14605.0,6580.0,0.0
2018-01-01 07:30:00,1004.0,15031.0,6716.0,0.0
2018-01-01 07:45:00,1004.0,14906.0,6872.0,0.0
2018-01-01 08:00:00,1168.0,14837.0,6824.0,0.0
2018-01-01 08:15:00,1168.0,15301.0,6976.0,0.0
2018-01-01 08:30:00,1168.0,14986.0,7136.0,0.0
2018-01-01 08:45:00,1168.0,14785.0,7020.0,0.0
2018-01-01 09:00:00,1192.0,14476.0,6956.0,0.0
2018-01-01 09:15:00,860.0,14688.0,6876.0,0.0
2018-01-01 09:30:00,860.0,14509.0,6492.0,0.0
2018-01-01 09:45:00,860.0,14157.0,6136.0,0.0
2018-01-01 10:00:00,856.0,13534.0,6008.0,0.0
2018-01-01 10:15:00,856.0,13067.0,5768.0,0.0
2018-01-01 10:30:00,856.0,12503.0,5596.0,0.0
2018-01-01 10:45:00,856.0,12285.0,5384.0,0.0
2018-01-01 11:00:00,848.0,11825.0,5292.0,0.0
2018-01-01 11:15:00,848.0,11478.0,5112.0,0.0
