datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,444.0,991.0,740.0,0.0
2018-01-01 00:15:00,388.0,1017.0,740.0,0.0
2018-01-01 00:30:00,388.0,1057.0,692.0,0.0
2018-01-01 00:45:00,388.0,1110.0,704.0,0.0
2018-01-01 01:00:00,388.0,2366.0,720.0,0.0
2018-01-01 01:15:00,388.0,2688.0,1088.0,0.0
2018-01-01 01:30:00,388.0,2993.0,1184.0,0.0
2018-01-01 01:45:00,388.0,3298.0,1272.0,0.0
2018-01-01 02:00:00,384.0,3370.0,1368.0,0.0
2018-01-01 02:15:00,384.0,3424.0,1388.0,0.0
2018-01-01 02:30:00,384.0,3465.0,1404.0,0.0
2018-01-01 02:45:00,384.0,3505.0,1416.0,0.0
2018-01-01 03:00:00,384.0,3560.0,1424.0,0.0
2018-01-01 03:15:00,384.0,3627.0,1440.0,0.0
2018-01-01 03:30:00,384.0,3668.0,1456.0,0.0
2018-01-01 03:45:00,384.0,3736.0,1476.0,0.0
2018-01-01 04:00:00,380.0,3790.0,1492.0,0.0
2018-01-01 04:15:00,380.0,3830.0,1504.0,0.0
2018-01-01 04:30:00,380.0,3898.0,1520.0,0.0
2018-01-01 04:45:00,380.0,3966.0,1536.0,0.0
2018-01-01 05:00:00,380.0,3966.0,1556.0,0.0
2018-01-01 05:15:00,380.0,3952.0,1552.0,0.0
2018-01-01 05:30:00,380.0,3939.0,1548.0,0.0
2018-01-01 05:45:00,380.0,3925.0,1548.0,0.0
2018-01-01 06:00:00,380.0,3925.0,1544.0,0.0
2018-01-01 06:15:00,380.0,3939.0,1544.0,0.0
2018-01-01 06:30:00,424.0,3966.0,1544.0,0.0
2018-01-01 06:45:00,424.0,3993.0,1592.0,0.0
2018-01-01 07:00:00,452.0,3925.0,1600.0,0.0
2018-01-01 07:15:00,452.0,3966.0,1612.0,0.0
2018-01-01 07:30:00,520.0,4047.0,1628.0,0.0
2018-01-01 07:45:00,520.0,3912.0,1712.0,0.0
2018-01-01 08:00:00,660.0,3830.0,1676.0,0.0
2018-01-01 08:15:00,572.0,3925.0,1796.0,0.0
2018-01-01 08:30:00,616.0,3966.0,1732.0,0.0
2018-01-01 08:45:00,1360.0,3668.0,1792.0,0.0
2018-01-01 09:00:00,480.0,3952.0,2444.0,0.0
2018-01-01 09:15:00,480.0,3966.0,1656.0,0.0
2018-01-01 09:30:00,480.0,3966.0,1664.0,0.0
2018-01-01 09:45:00,480.0,3939.0,1660.0,0.0
2018-01-01 10:00:00,480.0,0.0,1652.0,0.0
2018-01-01 10:15:00,480.0,0.0,936.0,0.0
2018-01-01 10:30:00,480.0,0.0,936.0,0.0
2018-01-01 10:45:00,480.0,0.0,936.0,0.0
2018-01-01 11:00:00,480.0,0.0,720.0,0.0
2018-01-01 11:15:00,480.0,0.0,484.0,0.0
2018-01-01 11:30:00,480.0,0.0,484.0,0.0
2018-01-01 11:45:00,480.0,0.0,484.0,0.0
2018-01-01 12:00:00,484.0,0.0,484.0,0.0
2018-01-01 12:15:00,484.0,0.0,488.0,0.0
2018-01-01 12:30:00,484.0,0.0,488.0,0.0
2018-01-01 12:45:00,484.0,0.0,488.0,0.0
2018-01-01 13:00:00,492.0,0.0,488.0,0.0
2018-01-01 13:15:00,492.0,0.0,492.0,0.0
2018-01-01 13:30:00,492.0,0.0,492.0,0.0
2018-01-01 13:45:00,492.0,0.0,492.0,0.0
2018-01-01 14:00:00,492.0,0.0,492.0,0.0
2018-01-01 14:15:00,492.0,0.0,496.0,0.0
2018-01-01 14:30:00,492.0,0.0,496.0,0.0
2018-01-01 14:45:00,492.0,0.0,496.0,0.0
2018-01-01 15:00:00,488.0,0.0,496.0,0.0
2018-01-01 15:15:00,488.0,155.0,920.0,0.0
2018-01-01 15:30:00,396.0,649.0,968.0,0.0
2018-01-01 15:45:00,396.0,693.0,1016.0,0.0
2018-01-01 16:00:00,388.0,809.0,1028.0,0.0
2018-01-01 16:15:00,388.0,877.0,1064.0,0.0
2018-01-01 16:30:00,492.0,564.0,816.0,0.0
2018-01-01 16:45:00,492.0,197.0,656.0,0.0
2018-01-01 17:00:00,516.0,0.0,552.0,0.0
2018-01-01 17:15:00,760.0,0.0,516.0,0.0
2018-01-01 17:30:00,1640.0,0.0,764.0,0.0
2018-01-01 17:45:00,1640.0,0.0,1644.0,0.0
2018-01-01 18:00:00,1696.0,7360.7180000007065,1644.0,0.0
2018-01-01 18:15:00,1696.0,7360.7180000007065,4780.0,0.0
2018-01-01 18:30:00,680.0,7360.7180000007065,5024.0,0.0
2018-01-01 18:45:00,788.0,7360.7180000007065,4536.0,0.0
2018-01-01 19:00:00,1288.0,7360.7180000007065,3836.0,0.0
2018-01-01 19:15:00,1252.0,7360.7180000007065,5200.0,0.0
2018-01-01 19:30:00,752.0,7360.7180000007065,5980.0,0.0
2018-01-01 19:45:00,752.0,7360.7180000007065,5472.0,0.0
2018-01-01 20:00:00,912.0,7360.7180000007065,5304.0,0.0
2018-01-01 20:15:00,912.0,7360.7180000007065,5192.0,0.0
2018-01-01 20:30:00,912.0,7360.7180000007065,5000.0,0.0
2018-01-01 20:45:00,912.0,7360.7180000007065,4900.0,0.0
2018-01-01 21:00:00,848.0,7132.0,4660.0,0.0
2018-01-01 21:15:00,848.0,4583.0,2888.0,0.0
2018-01-01 21:30:00,848.0,4372.0,2152.0,0.0
2018-01-01 21:45:00,848.0,4415.0,2088.0,0.0
2018-01-01 22:00:00,792.0,4516.0,2096.0,0.0
2018-01-01 22:15:00,792.0,4359.0,2064.0,0.0
2018-01-01 22:30:00,792.0,4317.0,2020.0,0.0
2018-01-01 22:45:00,792.0,4288.0,2008.0,0.0
2018-01-01 23:00:00,576.0,4416.0,2004.0,0.0
2018-01-01 23:15:00,576.0,7001.0,2260.0,0.0
2018-01-01 23:30:00,488.0,7360.7180000007065,2988.0,0.0
2018-01-01 23:45:00,488.0,7043.0,3012.0,0.0
2018-01-02 00:00:00,444.0,7001.0,2928.0,0.0
2018-01-02 00:15:00,444.0,6759.0,2884.0,0.0
2018-01-02 00:30:00,444.0,5055.0,2572.0,0.0
2018-01-02 00:45:00,444.0,4303.0,1876.0,0.0
2018-01-02 01:00:00,388.0,4274.0,1668.0,0.0
2018-01-02 01:15:00,388.0,4260.0,1600.0,0.0
2018-01-02 01:30:00,388.0,4260.0,1596.0,0.0
