datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,1240.0,5053.0,3148.0,0.0
2018-01-01 00:15:00,1240.0,5278.0,3148.0,0.0
2018-01-01 00:30:00,1164.0,5366.0,3212.0,0.0
2018-01-01 00:45:00,1084.0,5426.0,3156.0,0.0
2018-01-01 01:00:00,992.0,0.0,3116.0,0.0
2018-01-01 01:15:00,992.0,0.0,1000.0,0.0
2018-01-01 01:30:00,992.0,0.0,1000.0,0.0
2018-01-01 01:45:00,992.0,0.0,1000.0,0.0
2018-01-01 02:00:00,976.0,0.0,1000.0,0.0
2018-01-01 02:15:00,976.0,0.0,980.0,0.0
2018-01-01 02:30:00,976.0,0.0,980.0,0.0
2018-01-01 02:45:00,976.0,81.0,980.0,0.0
2018-01-01 03:00:00,968.0,352.0,1008.0,0.0
2018-01-01 03:15:00,968.0,650.0,1080.0,0.0
2018-01-01 03:30:00,968.0,974.0,1164.0,0.0
2018-01-01 03:45:00,928.0,1408.0,1264.0,0.0
2018-01-01 04:00:00,928.0,2098.0,1768.0,0.0
2018-01-01 04:15:00,928.0,2463.0,1960.0,0.0
2018-01-01 04:30:00,928.0,2910.0,2076.0,0.0
2018-01-01 04:45:00,928.0,3167.0,2216.0,0.0
2018-01-01 05:00:00,928.0,3275.0,2292.0,0.0
2018-01-01 05:15:00,928.0,3275.0,2332.0,0.0
2018-01-01 05:30:00,928.0,3275.0,2340.0,0.0
2018-01-01 05:45:00,928.0,3275.0,2340.0,0.0
2018-01-01 06:00:00,960.0,3492.0,2216.0,0.0
2018-01-01 06:15:00,960.0,2964.0,1992.0,0.0
2018-01-01 06:30:00,960.0,2788.0,1836.0,0.0
2018-01-01 06:45:00,960.0,2896.0,1784.0,0.0
2018-01-01 07:00:00,1016.0,2545.0,1816.0,0.0
2018-01-01 07:15:00,1016.0,2396.0,1772.0,0.0
2018-01-01 07:30:00,1104.0,2558.0,1732.0,0.0
2018-01-01 07:45:00,1104.0,4115.0,2268.0,0.0
2018-01-01 08:00:00,1180.0,4561.0,2696.0,0.0
2018-01-01 08:15:00,1180.0,4588.0,2896.0,0.0
2018-01-01 08:30:00,1424.0,4642.0,2916.0,0.0
2018-01-01 08:45:00,1304.0,4575.0,3176.0,0.0
2018-01-01 09:00:00,1320.0,4575.0,3040.0,0.0
2018-01-01 09:15:00,1320.0,4642.0,3072.0,0.0
2018-01-01 09:30:00,1320.0,4615.0,3088.0,0.0
2018-01-01 09:45:00,1452.0,4345.0,3076.0,0.0
2018-01-01 10:00:00,1456.0,4345.0,3128.0,0.0
2018-01-01 10:15:00,1456.0,4345.0,17196.0,0.0
2018-01-01 10:30:00,1456.0,4345.0,22184.0,0.0
2018-01-01 10:45:00,1324.0,4345.0,21464.0,0.0
2018-01-01 11:00:00,1320.0,4345.0,18872.0,0.0
2018-01-01 11:15:00,1192.0,4345.0,16392.0,0.0
2018-01-01 11:30:00,1320.0,4345.0,14420.0,0.0
2018-01-01 11:45:00,1320.0,4345.0,13264.0,0.0
2018-01-01 12:00:00,1332.0,0.0,12148.0,0.0
2018-01-01 12:15:00,1332.0,1189.0,1724.0,0.0
2018-01-01 12:30:00,1200.0,597.0,2064.0,0.0
2018-01-01 12:45:00,1200.0,642.0,1752.0,0.0
2018-01-01 13:00:00,1216.0,1177.0,1768.0,0.0
2018-01-01 13:15:00,1216.0,1513.0,1924.0,0.0
2018-01-01 13:30:00,1216.0,1793.0,2016.0,0.0
2018-01-01 13:45:00,1216.0,2046.0,2104.0,0.0
2018-01-01 14:00:00,1076.0,2074.0,2168.0,0.0
2018-01-01 14:15:00,940.0,2172.0,2040.0,0.0
2018-01-01 14:30:00,1076.0,2186.0,1936.0,0.0
2018-01-01 14:45:00,1076.0,2186.0,2080.0,0.0
2018-01-01 15:00:00,1072.0,2228.0,2088.0,0.0
2018-01-01 15:15:00,1072.0,2305.0,2104.0,0.0
2018-01-01 15:30:00,1072.0,2355.0,2128.0,0.0
2018-01-01 15:45:00,1072.0,2406.0,2148.0,0.0
2018-01-01 16:00:00,1076.0,2428.0,2168.0,0.0
2018-01-01 16:15:00,1076.0,2406.0,2180.0,0.0
2018-01-01 16:30:00,1076.0,2440.0,2180.0,0.0
2018-01-01 16:45:00,1076.0,2404.0,2184.0,0.0
2018-01-01 17:00:00,1256.0,2354.0,2172.0,0.0
2018-01-01 17:15:00,1256.0,2354.0,2340.0,0.0
2018-01-01 17:30:00,1256.0,2354.0,2332.0,0.0
2018-01-01 17:45:00,1256.0,2354.0,2324.0,0.0
2018-01-01 18:00:00,1140.0,2452.0,2336.0,0.0
2018-01-01 18:15:00,1140.0,2718.0,2248.0,0.0
2018-01-01 18:30:00,2784.0,2620.0,2312.0,0.0
2018-01-01 18:45:00,2416.0,2690.0,3904.0,0.0
2018-01-01 19:00:00,1368.0,3040.0,3556.0,0.0
2018-01-01 19:15:00,1368.0,3251.0,2620.0,0.0
2018-01-01 19:30:00,1780.0,3068.0,2692.0,0.0
2018-01-01 19:45:00,1780.0,3012.0,3064.0,0.0
2018-01-01 20:00:00,1960.0,3012.0,3052.0,0.0
2018-01-01 20:15:00,1960.0,3012.0,14840.0,0.0
2018-01-01 20:30:00,1960.0,3012.0,20316.0,0.0
2018-01-01 20:45:00,1960.0,3012.0,20012.0,0.0
2018-01-01 21:00:00,1728.0,3012.0,17644.0,0.0
2018-01-01 21:15:00,1728.0,3012.0,15940.0,0.0
2018-01-01 21:30:00,1728.0,3012.0,14560.0,0.0
2018-01-01 21:45:00,1728.0,3012.0,13292.0,0.0
2018-01-01 22:00:00,1608.0,3012.0,12240.0,0.0
2018-01-01 22:15:00,1608.0,3012.0,10924.0,0.0
2018-01-01 22:30:00,1608.0,3012.0,10204.0,0.0
2018-01-01 22:45:00,1608.0,3012.0,9564.0,0.0
2018-01-01 23:00:00,1288.0,3012.0,9168.0,0.0
2018-01-01 23:15:00,1288.0,3012.0,8496.0,0.0
2018-01-01 23:30:00,1176.0,3012.0,8124.000000000001,0.0
2018-01-01 23:45:00,1288.0,3012.0,7720.0,0.0
2018-01-02 00:00:00,1012.0,19610.0,7404.0,0.0
2018-01-02 00:15:00,1012.0,19923.0,6980.0,0.0
2018-01-02 00:30:00,1012.0,19355.0,7052.0,0.0
2018-01-02 00:45:00,936.0,19042.0,6884.0,0.0
2018-01-02 01:00:00,932.0,0.0,6728.0,0.0
2018-01-02 01:15:00,932.0,0.0,1368.0,0.0
2018-01-02 01:30:00,932.0,0.0,1372.0,0.0
2018-01-02 01:45:00,932.0,0.0,1376.0,0.0
2018-01-02 02:00:00,932.0,0.0,1384.0,0.0
2018-01-02 02:15:00,932.0,0.0,1340.0,0.0
2018-01-02 02:30:00,932.0,0.0,936.0,0.0
2018-01-02 02:45:00,932.0,0.0,936.0,0.0
2018-01-02 03:00:00,928.0,43.0,936.0,0.0
2018-01-02 03:15:00,928.0,288.0,948.0,0.0
2018-01-02 03:30:00,928.0,504.0,1016.0,0.0
2018-01-02 03:45:00,928.0,777.0,1072.0,0.0
2018-01-02 04:00:00,928.0,1036.0,1152.0,0.0
2018-01-02 04:15:00,928.0,1224.0,1220.0,0.0
2018-01-02 04:30:00,928.0,1368.0,1272.0,0.0
2018-01-02 04:45:00,928.0,1454.0,1312.0,0.0
2018-01-02 05:00:00,928.0,1540.0,1336.0,0.0
2018-01-02 05:15:00,928.0,1641.0,1360.0,0.0
2018-01-02 05:30:00,928.0,1713.0,1384.0,0.0
2018-01-02 05:45:00,928.0,1799.0,1408.0,0.0
2018-01-02 06:00:00,960.0,2073.0,1428.0,0.0
2018-01-02 06:15:00,960.0,2209.0,1536.0,0.0
2018-01-02 06:30:00,960.0,2259.0,1576.0,0.0
2018-01-02 06:45:00,960.0,2308.0,1592.0,0.0
2018-01-02 07:00:00,928.0,2173.0,1608.0,0.0
2018-01-02 07:15:00,928.0,2130.0,1544.0,0.0
2018-01-02 07:30:00,2384.0,1960.0,1536.0,0.0
2018-01-02 07:45:00,2204.0,1903.0,2940.0,0.0
2018-01-02 08:00:00,1056.0,2087.0,2744.0,0.0
2018-01-02 08:15:00,1056.0,2337.0,1652.0,0.0
2018-01-02 08:30:00,1304.0,3088.0,2148.0,0.0
2018-01-02 08:45:00,1304.0,3486.0,2592.0,0.0
2018-01-02 09:00:00,1320.0,3584.0,2692.0,0.0
2018-01-02 09:15:00,1320.0,3320.0,2740.0,0.0
2018-01-02 09:30:00,1320.0,3113.0,2660.0,0.0
2018-01-02 09:45:00,1320.0,2831.0,2616.0,0.0
2018-01-02 10:00:00,1324.0,2831.0,2540.0,0.0
2018-01-02 10:15:00,1192.0,2831.0,13880.0,0.0
2018-01-02 10:30:00,1192.0,2831.0,18796.0,0.0
2018-01-02 10:45:00,1192.0,2831.0,17644.0,0.0
2018-01-02 11:00:00,1064.0,2831.0,14200.0,0.0
2018-01-02 11:15:00,1064.0,2831.0,11608.0,0.0
2018-01-02 11:30:00,1064.0,2831.0,9924.0,0.0
2018-01-02 11:45:00,1192.0,2831.0,8672.0,0.0
2018-01-02 12:00:00,1200.0,0.0,7720.0,0.0
2018-01-02 12:15:00,1332.0,0.0,1632.0,0.0
2018-01-02 12:30:00,1332.0,0.0,1752.0,0.0
2018-01-02 12:45:00,1332.0,0.0,1748.0,0.0
2018-01-02 13:00:00,1356.0,0.0,1744.0,0.0
2018-01-02 13:15:00,1356.0,15.0,1752.0,0.0
2018-01-02 13:30:00,1356.0,384.0,1744.0,0.0
2018-01-02 13:45:00,1356.0,430.0,1828.0,0.0
2018-01-02 14:00:00,1216.0,598.0,1844.0,0.0
2018-01-02 14:15:00,1076.0,736.0,1756.0,0.0
2018-01-02 14:30:00,1076.0,829.0,1668.0,0.0
2018-01-02 14:45:00,1076.0,905.0,1700.0,0.0
2018-01-02 15:00:00,1072.0,1013.0,1728.0,0.0
2018-01-02 15:15:00,940.0,1208.0,1756.0,0.0
