datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,836.0,69.0,864.0,0.0
2018-01-01 00:15:00,836.0,179.0,864.0,0.0
2018-01-01 00:30:00,836.0,288.0,896.0,0.0
2018-01-01 00:45:00,836.0,397.0,928.0,0.0
2018-01-01 01:00:00,804.0,5773.0,964.0,0.0
2018-01-01 01:15:00,804.0,5675.0,2500.0,0.0
2018-01-01 01:30:00,804.0,5769.0,2476.0,0.0
2018-01-01 01:45:00,804.0,5944.0,2508.0,0.0
2018-01-01 02:00:00,780.0,5888.0,2560.0,0.0
2018-01-01 02:15:00,780.0,5806.0,2520.0,0.0
2018-01-01 02:30:00,780.0,5725.0,2496.0,0.0
2018-01-01 02:45:00,780.0,5658.0,2476.0,0.0
2018-01-01 03:00:00,776.0,5630.0,2456.0,0.0
2018-01-01 03:15:00,776.0,5603.0,2436.0,0.0
2018-01-01 03:30:00,776.0,5603.0,2432.0,0.0
2018-01-01 03:45:00,776.0,5603.0,2432.0,0.0
2018-01-01 04:00:00,900.0,5468.0,2432.0,0.0
2018-01-01 04:15:00,764.0,5617.0,2524.0,0.0
2018-01-01 04:30:00,764.0,5955.0,2428.0,0.0
2018-01-01 04:45:00,764.0,5779.0,2528.0,0.0
2018-01-01 05:00:00,764.0,5658.0,2476.0,0.0
2018-01-01 05:15:00,764.0,5576.0,2440.0,0.0
2018-01-01 05:30:00,764.0,5522.0,2416.0,0.0
2018-01-01 05:45:00,764.0,5495.0,2400.0,0.0
2018-01-01 06:00:00,800.0,6700.0,2388.0,0.0
2018-01-01 06:15:00,800.0,6758.61000000003,2784.0,0.0
2018-01-01 06:30:00,800.0,6758.61000000003,2900.0,0.0
2018-01-01 06:45:00,800.0,6758.61000000003,2916.0,0.0
2018-01-01 07:00:00,824.0,6758.61000000003,2896.0,0.0
2018-01-01 07:15:00,824.0,6758.61000000003,2904.0,0.0
2018-01-01 07:30:00,824.0,6758.61000000003,3296.0,0.0
2018-01-01 07:45:00,824.0,6758.61000000003,3324.0,0.0
2018-01-01 08:00:00,800.0,5779.0,3300.0,0.0
2018-01-01 08:15:00,800.0,5373.0,2908.0,0.0
2018-01-01 08:30:00,800.0,5292.0,2788.0,0.0
2018-01-01 08:45:00,800.0,5306.0,2764.0,0.0
2018-01-01 09:00:00,788.0,5292.0,2688.0,0.0
2018-01-01 09:15:00,788.0,5238.0,2360.0,0.0
2018-01-01 09:30:00,788.0,5157.0,2344.0,0.0
2018-01-01 09:45:00,788.0,5076.0,2320.0,0.0
2018-01-01 10:00:00,776.0,4994.0,2292.0,0.0
2018-01-01 10:15:00,776.0,4953.0,2260.0,0.0
2018-01-01 10:30:00,776.0,4912.0,2240.0,0.0
2018-01-01 10:45:00,776.0,4884.0,2224.0,0.0
2018-01-01 11:00:00,776.0,4801.0,2212.0,0.0
2018-01-01 11:15:00,776.0,4741.0,2188.0,0.0
2018-01-01 11:30:00,776.0,4680.0,2164.0,0.0
2018-01-01 11:45:00,776.0,4646.0,2144.0,0.0
2018-01-01 12:00:00,776.0,4695.0,2132.0,0.0
2018-01-01 12:15:00,776.0,4743.0,2148.0,0.0
2018-01-01 12:30:00,776.0,4750.0,2156.0,0.0
2018-01-01 12:45:00,776.0,4757.0,2152.0,0.0
2018-01-01 13:00:00,780.0,4736.0,2148.0,0.0
2018-01-01 13:15:00,780.0,4694.0,2136.0,0.0
2018-01-01 13:30:00,780.0,4638.0,2124.0,0.0
2018-01-01 13:45:00,780.0,4596.0,2112.0,0.0
2018-01-01 14:00:00,784.0,0.0,2096.0,0.0
2018-01-01 14:15:00,784.0,0.0,788.0,0.0
2018-01-01 14:30:00,784.0,0.0,788.0,0.0
2018-01-01 14:45:00,784.0,0.0,788.0,0.0
2018-01-01 15:00:00,792.0,0.0,788.0,0.0
2018-01-01 15:15:00,792.0,42.0,792.0,0.0
2018-01-01 15:30:00,792.0,268.0,804.0,0.0
2018-01-01 15:45:00,792.0,396.0,868.0,0.0
2018-01-01 16:00:00,788.0,568.0,904.0,0.0
2018-01-01 16:15:00,788.0,693.0,952.0,0.0
2018-01-01 16:30:00,788.0,818.0,988.0,0.0
2018-01-01 16:45:00,788.0,886.0,1020.0,0.0
2018-01-01 17:00:00,812.0,939.0,1044.0,0.0
2018-01-01 17:15:00,812.0,967.0,1084.0,0.0
2018-01-01 17:30:00,812.0,1023.0,1096.0,0.0
2018-01-01 17:45:00,812.0,1051.0,1108.0,0.0
2018-01-01 18:00:00,848.0,1107.0,1116.0,0.0
2018-01-01 18:15:00,848.0,1163.0,1168.0,0.0
2018-01-01 18:30:00,848.0,1261.0,1188.0,0.0
2018-01-01 18:45:00,848.0,1331.0,1212.0,0.0
2018-01-01 19:00:00,872.0,1387.0,1236.0,0.0
2018-01-01 19:15:00,872.0,1429.0,1272.0,0.0
2018-01-01 19:30:00,872.0,1471.0,1288.0,0.0
2018-01-01 19:45:00,872.0,1499.0,1296.0,0.0
2018-01-01 20:00:00,884.0,1541.0,1704.0,0.0
2018-01-01 20:15:00,884.0,1569.0,1724.0,0.0
2018-01-01 20:30:00,884.0,1583.0,1728.0,0.0
2018-01-01 20:45:00,884.0,1597.0,1340.0,0.0
2018-01-01 21:00:00,892.0,1639.0,1344.0,0.0
2018-01-01 21:15:00,892.0,1673.0,1364.0,0.0
2018-01-01 21:30:00,892.0,1735.0,1376.0,0.0
2018-01-01 21:45:00,892.0,1783.0,1388.0,0.0
2018-01-01 22:00:00,892.0,6758.61000000003,1400.0,0.0
2018-01-01 22:15:00,892.0,6758.61000000003,5224.0,0.0
2018-01-01 22:30:00,892.0,6758.61000000003,6384.0,0.0
2018-01-01 22:45:00,892.0,6758.61000000003,6316.0,0.0
2018-01-01 23:00:00,868.0,6758.61000000003,5328.0,0.0
2018-01-01 23:15:00,868.0,6758.61000000003,4320.0,0.0
2018-01-01 23:30:00,868.0,6758.61000000003,3580.0,0.0
2018-01-01 23:45:00,868.0,6758.61000000003,3020.0,0.0
2018-01-02 00:00:00,836.0,6758.61000000003,2852.0,0.0
2018-01-02 00:15:00,836.0,6560.0,2748.0,0.0
2018-01-02 00:30:00,836.0,6390.0,2692.0,0.0
2018-01-02 00:45:00,836.0,6220.0,2640.0,0.0
2018-01-02 01:00:00,804.0,6078.0,2596.0,0.0
2018-01-02 01:15:00,804.0,5978.0,2524.0,0.0
2018-01-02 01:30:00,804.0,5879.0,2492.0,0.0
2018-01-02 01:45:00,804.0,5779.0,2464.0,0.0
2018-01-02 02:00:00,780.0,5708.0,2444.0,0.0
2018-01-02 02:15:00,780.0,5657.0,5660.0,0.0
2018-01-02 02:30:00,780.0,5633.0,2372.0,0.0
2018-01-02 02:45:00,780.0,5623.0,2360.0,0.0
2018-01-02 03:00:00,776.0,5600.0,2348.0,0.0
2018-01-02 03:15:00,776.0,5585.0,2336.0,0.0
2018-01-02 03:30:00,776.0,5571.0,2332.0,0.0
2018-01-02 03:45:00,776.0,5556.0,2324.0,0.0
2018-01-02 04:00:00,764.0,5484.0,2320.0,0.0
2018-01-02 04:15:00,764.0,5844.0,2292.0,0.0
2018-01-02 04:30:00,764.0,5556.0,5564.0,0.0
2018-01-02 04:45:00,764.0,5355.0,2612.0,0.0
2018-01-02 05:00:00,928.0,5182.0,2256.0,0.0
2018-01-02 05:15:00,928.0,5125.0,2376.0,0.0
2018-01-02 05:30:00,928.0,5110.0,2356.0,0.0
2018-01-02 05:45:00,928.0,5096.0,2352.0,0.0
2018-01-02 06:00:00,1224.0,6132.0,2348.0,0.0
2018-01-02 06:15:00,1224.0,6456.0,2928.0,0.0
2018-01-02 06:30:00,1224.0,6462.0,3024.0,0.0
2018-01-02 06:45:00,2296.0,6212.0,3028.0,0.0
2018-01-02 07:00:00,3164.0,5822.0,4040.0,0.0
2018-01-02 07:15:00,3444.0,5069.0,4796.0,0.0
2018-01-02 07:30:00,7224.0,2854.0,4864.0,0.0
2018-01-02 07:45:00,7224.0,1690.0,10192.0,0.0
2018-01-02 08:00:00,7532.0,866.0,8636.0,0.0
2018-01-02 08:15:00,2132.0,1510.0,9084.0,0.0
2018-01-02 08:30:00,2132.0,2502.0,3548.0,0.0
2018-01-02 08:45:00,2132.0,3070.0,4224.0,0.0
2018-01-02 09:00:00,2196.0,3081.0,3752.0,0.0
2018-01-02 09:15:00,2196.0,2815.0,4003.9999999999995,0.0
2018-01-02 09:30:00,2196.0,2664.0,2988.0,0.0
2018-01-02 09:45:00,2196.0,2599.0,3840.0,0.0
2018-01-02 10:00:00,2212.0,2679.0,4056.0,0.0
2018-01-02 10:15:00,2212.0,2616.0,5764.0,0.0
2018-01-02 10:30:00,2212.0,2522.0,4716.0,0.0
2018-01-02 10:45:00,2212.0,2546.0,4564.0,0.0
2018-01-02 11:00:00,2180.0,2496.0,4396.0,0.0
2018-01-02 11:15:00,2180.0,2499.0,5044.0,0.0
2018-01-02 11:30:00,2180.0,2414.0,4232.0,0.0
2018-01-02 11:45:00,2180.0,2314.0,5064.0,0.0
2018-01-02 12:00:00,2156.0,2213.0,4032.0,0.0
2018-01-02 12:15:00,2156.0,2231.0,3356.0,0.0
2018-01-02 12:30:00,2156.0,2098.0,5116.0,0.0
2018-01-02 12:45:00,2156.0,1978.0,3656.0,0.0
2018-01-02 13:00:00,780.0,2501.0,3460.0,0.0
2018-01-02 13:15:00,780.0,2838.0,2868.0,0.0
2018-01-02 13:30:00,780.0,2977.0,1524.0,0.0
2018-01-02 13:45:00,780.0,3023.0,1564.0,0.0
2018-01-02 14:00:00,784.0,0.0,1572.0,0.0
2018-01-02 14:15:00,784.0,0.0,788.0,0.0
2018-01-02 14:30:00,784.0,0.0,788.0,0.0
2018-01-02 14:45:00,784.0,0.0,788.0,0.0
2018-01-02 15:00:00,792.0,0.0,788.0,0.0
2018-01-02 15:15:00,792.0,0.0,792.0,0.0
2018-01-02 15:30:00,792.0,0.0,1172.0,0.0
2018-01-02 15:45:00,792.0,0.0,1168.0,0.0
2018-01-02 16:00:00,788.0,0.0,1168.0,0.0
2018-01-02 16:15:00,788.0,0.0,5292.0,0.0
2018-01-02 16:30:00,2192.0,0.0,1092.0,0.0
2018-01-02 16:45:00,788.0,0.0,2196.0,0.0
2018-01-02 17:00:00,812.0,0.0,792.0,0.0
2018-01-02 17:15:00,812.0,0.0,816.0,0.0
2018-01-02 17:30:00,812.0,15.0,816.0,0.0
2018-01-02 17:45:00,812.0,118.0,820.0,0.0
2018-01-02 18:00:00,848.0,207.0,852.0,0.0
2018-01-02 18:15:00,848.0,338.0,908.0,0.0
2018-01-02 18:30:00,848.0,543.0,944.0,0.0
2018-01-02 18:45:00,848.0,701.0,1000.0,0.0
2018-01-02 19:00:00,872.0,845.0,1048.0,0.0
2018-01-02 19:15:00,872.0,947.0,1108.0,0.0
2018-01-02 19:30:00,872.0,1034.0,1136.0,0.0
2018-01-02 19:45:00,872.0,1092.0,1160.0,0.0
2018-01-02 20:00:00,884.0,1136.0,1176.0,0.0
2018-01-02 20:15:00,884.0,1194.0,1200.0,0.0
2018-01-02 20:30:00,884.0,1267.0,1216.0,0.0
2018-01-02 20:45:00,884.0,1311.0,1232.0,0.0
2018-01-02 21:00:00,892.0,1354.0,1248.0,0.0
