datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,356.0,6392.0,1848.0,0.0
2018-01-01 00:15:00,356.0,6364.0,1848.0,0.0
2018-01-01 00:30:00,356.0,6387.0,1856.0,0.0
2018-01-01 00:45:00,356.0,6897.0,1868.0,0.0
2018-01-01 01:00:00,348.0,6431.0,2000.0,0.0
2018-01-01 01:15:00,348.0,6431.0,2324.0,0.0
2018-01-01 01:30:00,348.0,6431.0,3832.0,0.0
2018-01-01 01:45:00,348.0,6431.0,3936.0,0.0
2018-01-01 02:00:00,332.0,7917.0,3272.0,0.0
2018-01-01 02:15:00,332.0,7574.0,2236.0,0.0
2018-01-01 02:30:00,332.0,7867.0,2148.0,0.0
2018-01-01 02:45:00,332.0,8280.0,2212.0,0.0
2018-01-01 03:00:00,324.0,5042.0,2304.0,0.0
2018-01-01 03:15:00,476.0,5135.0,1524.0,0.0
2018-01-01 03:30:00,476.0,5329.0,1700.0,0.0
2018-01-01 03:45:00,324.0,5590.0,1744.0,0.0
2018-01-01 04:00:00,324.0,5749.0,1660.0,0.0
2018-01-01 04:15:00,324.0,5908.0,1696.0,0.0
2018-01-01 04:30:00,324.0,6083.0,1736.0,0.0
2018-01-01 04:45:00,324.0,6240.0,1776.0,0.0
2018-01-01 05:00:00,324.0,6280.0,1816.0,0.0
2018-01-01 05:15:00,324.0,6347.0,1828.0,0.0
2018-01-01 05:30:00,324.0,6447.0,1848.0,0.0
2018-01-01 05:45:00,324.0,6531.0,1868.0,0.0
2018-01-01 06:00:00,316.0,6498.0,1888.0,0.0
2018-01-01 06:15:00,316.0,6406.0,1880.0,0.0
2018-01-01 06:30:00,316.0,6282.0,1864.0,0.0
2018-01-01 06:45:00,316.0,6225.0,1840.0,0.0
2018-01-01 07:00:00,316.0,6225.0,1832.0,0.0
2018-01-01 07:15:00,316.0,6225.0,3980.0,0.0
2018-01-01 07:30:00,316.0,6225.0,3508.0,0.0
2018-01-01 07:45:00,316.0,6225.0,3652.0,0.0
2018-01-01 08:00:00,316.0,6225.0,3468.0,0.0
2018-01-01 08:15:00,316.0,6225.0,3396.0,0.0
2018-01-01 08:30:00,316.0,6225.0,3376.0,0.0
2018-01-01 08:45:00,316.0,6225.0,3384.0,0.0
2018-01-01 09:00:00,328.0,6225.0,3404.0,0.0
2018-01-01 09:15:00,328.0,6225.0,3348.0,0.0
2018-01-01 09:30:00,328.0,6225.0,3288.0,0.0
2018-01-01 09:45:00,328.0,6225.0,3232.0,0.0
