datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,508.0,0.0,636.0,0.0
2018-01-01 00:15:00,508.0,0.0,636.0,0.0
2018-01-01 00:30:00,508.0,0.0,512.0,0.0
2018-01-01 00:45:00,508.0,0.0,512.0,0.0
2018-01-01 01:00:00,508.0,0.0,512.0,0.0
2018-01-01 01:15:00,508.0,0.0,508.0,0.0
2018-01-01 01:30:00,508.0,0.0,508.0,0.0
2018-01-01 01:45:00,508.0,0.0,508.0,0.0
2018-01-01 02:00:00,524.0,0.0,508.0,0.0
2018-01-01 02:15:00,524.0,0.0,524.0,0.0
2018-01-01 02:30:00,524.0,0.0,524.0,0.0
2018-01-01 02:45:00,524.0,0.0,524.0,0.0
2018-01-01 03:00:00,508.0,0.0,524.0,0.0
2018-01-01 03:15:00,508.0,0.0,504.0,0.0
2018-01-01 03:30:00,508.0,0.0,504.0,0.0
2018-01-01 03:45:00,508.0,0.0,504.0,0.0
2018-01-01 04:00:00,504.0,0.0,504.0,0.0
2018-01-01 04:15:00,504.0,54.0,504.0,0.0
2018-01-01 04:30:00,504.0,108.0,524.0,0.0
2018-01-01 04:45:00,504.0,176.0,536.0,0.0
2018-01-01 05:00:00,504.0,230.0,556.0,0.0
2018-01-01 05:15:00,504.0,271.0,568.0,0.0
2018-01-01 05:30:00,504.0,311.0,580.0,0.0
2018-01-01 05:45:00,888.0,284.0,596.0,0.0
2018-01-01 06:00:00,2116.0,0.0,972.0,0.0
2018-01-01 06:15:00,580.0,0.0,2120.0,0.0
2018-01-01 06:30:00,580.0,0.0,584.0,0.0
2018-01-01 06:45:00,580.0,0.0,584.0,0.0
2018-01-01 07:00:00,636.0,0.0,584.0,0.0
2018-01-01 07:15:00,636.0,0.0,636.0,0.0
2018-01-01 07:30:00,636.0,0.0,636.0,0.0
2018-01-01 07:45:00,636.0,0.0,636.0,0.0
2018-01-01 08:00:00,680.0,0.0,636.0,0.0
2018-01-01 08:15:00,680.0,0.0,688.0,0.0
2018-01-01 08:30:00,680.0,0.0,688.0,0.0
2018-01-01 08:45:00,680.0,0.0,688.0,0.0
2018-01-01 09:00:00,692.0,0.0,688.0,0.0
2018-01-01 09:15:00,692.0,0.0,1124.0,0.0
2018-01-01 09:30:00,692.0,135.0,1120.0,0.0
2018-01-01 09:45:00,692.0,122.0,1168.0,0.0
2018-01-01 10:00:00,684.0,108.0,1172.0,0.0
2018-01-01 10:15:00,684.0,149.0,1172.0,0.0
2018-01-01 10:30:00,684.0,0.0,832.0,0.0
2018-01-01 10:45:00,684.0,0.0,696.0,0.0
2018-01-01 11:00:00,684.0,0.0,696.0,0.0
