datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,336.0,1485.0,880.0,0.0
2018-01-01 00:15:00,336.0,1573.0,880.0,0.0
2018-01-01 00:30:00,336.0,1617.0,912.0,0.0
2018-01-01 00:45:00,336.0,1661.0,932.0,0.0
2018-01-01 01:00:00,332.0,7382.0,948.0,0.0
2018-01-01 01:15:00,332.0,6711.0,3020.0,0.0
2018-01-01 01:30:00,332.0,6755.0,2776.0,0.0
2018-01-01 01:45:00,332.0,7295.0,2796.0,0.0
2018-01-01 02:00:00,328.0,7790.0,2988.0,0.0
2018-01-01 02:15:00,328.0,8252.0,3168.0,0.0
2018-01-01 02:30:00,328.0,8506.0,3336.0,0.0
2018-01-01 02:45:00,328.0,8760.0,3424.0,0.0
2018-01-01 03:00:00,324.0,9003.0,3516.0,0.0
2018-01-01 03:15:00,324.0,9245.0,3604.0,0.0
2018-01-01 03:30:00,324.0,9477.0,3692.0,0.0
2018-01-01 03:45:00,324.0,9697.0,3776.0,0.0
2018-01-01 04:00:00,324.0,9973.0,3856.0,0.0
2018-01-01 04:15:00,324.0,10260.0,3952.0,0.0
2018-01-01 04:30:00,324.0,10548.0,4056.0,0.0
2018-01-01 04:45:00,324.0,10847.0,4164.0,0.0
2018-01-01 05:00:00,324.0,32679.0,4268.0,0.0
2018-01-01 05:15:00,324.0,32683.0,12196.0,0.0
2018-01-01 05:30:00,324.0,32654.0,12196.0,0.0
2018-01-01 05:45:00,324.0,32647.0,12184.0,0.0
2018-01-01 06:00:00,324.0,32640.0,12180.0,0.0
2018-01-01 06:15:00,324.0,32644.0,12180.0,0.0
2018-01-01 06:30:00,324.0,32637.0,12176.0,0.0
2018-01-01 06:45:00,324.0,32630.0,12172.0,0.0
2018-01-01 07:00:00,860.0,32634.0,12168.0,0.0
2018-01-01 07:15:00,860.0,32615.0,12704.0,0.0
2018-01-01 07:30:00,860.0,32596.0,12704.0,0.0
2018-01-01 07:45:00,860.0,32413.0,12700.0,0.0
2018-01-01 08:00:00,348.0,32571.0,12636.0,0.0
2018-01-01 08:15:00,348.0,32551.0,12184.0,0.0
2018-01-01 08:30:00,348.0,32537.0,12620.0,0.0
2018-01-01 08:45:00,348.0,32518.0,12628.0,0.0
2018-01-01 09:00:00,328.0,32527.0,12444.0,0.0
2018-01-01 09:15:00,328.0,30048.0,12164.0,0.0
2018-01-01 09:30:00,328.0,28489.0,11256.0,0.0
2018-01-01 09:45:00,328.0,27246.0,10688.0,0.0
2018-01-01 10:00:00,320.0,26063.0,10228.0,0.0
2018-01-01 10:15:00,320.0,24709.0,9784.0,0.0
2018-01-01 10:30:00,320.0,23557.0,9276.0,0.0
2018-01-01 10:45:00,320.0,22608.0,8844.0,0.0
2018-01-01 11:00:00,352.0,26173.0,8484.0,0.0
2018-01-01 11:15:00,352.0,27569.0,9780.0,0.0
2018-01-01 11:30:00,352.0,27674.0,10252.0,0.0
2018-01-01 11:45:00,352.0,30153.0,10680.0,0.0
2018-01-01 12:00:00,320.0,26412.0,11536.0,0.0
2018-01-01 12:15:00,320.0,23898.0,10152.0,0.0
2018-01-01 12:30:00,320.0,21779.0,9164.0,0.0
2018-01-01 12:45:00,320.0,18161.0,8023.999999999999,0.0
2018-01-01 13:00:00,324.0,16198.0,6720.0,0.0
2018-01-01 13:15:00,324.0,15109.0,6012.0,0.0
2018-01-01 13:30:00,324.0,14464.0,5620.0,0.0
2018-01-01 13:45:00,324.0,13942.0,5384.0,0.0
2018-01-01 14:00:00,328.0,13477.0,5192.0,0.0
2018-01-01 14:15:00,328.0,13010.0,5024.0,0.0
2018-01-01 14:30:00,328.0,12578.0,4864.0,0.0
2018-01-01 14:45:00,328.0,12158.0,4716.0,0.0
2018-01-01 15:00:00,328.0,11830.0,4572.0,0.0
2018-01-01 15:15:00,328.0,11521.0,4460.0,0.0
2018-01-01 15:30:00,328.0,11238.0,4364.0,0.0
2018-01-01 15:45:00,328.0,11005.0,4284.0,0.0
2018-01-01 16:00:00,324.0,11115.0,4216.0,0.0
